,desc
31,"Answer: Very High

Wisznia Mała lies in the Trzebnicki district of Dolnośląskie just north of Wrocław one of Poland’s stronger labour markets. District‐level statistics for Dolnośląskie show above‐average participation rates and proximity to Wrocław’s job opportunities combined with low local unemployment and relatively high commuter flows all point to the top class. Hence labour force participation here is best classified as Very High."
32,"Based on Popowice’s location within the urban core of Wrocław (one of Poland’s largest and most economically active cities) and by analogy with other metropolitan‐adjacent areas (e.g. Kąty Goździejewskie near Warsaw Wola Będkowska near Łódź) showing very high participation the labour force participation rate class for Popowice Wrocław Dolnośląskie POL is:

Answer: Very High"
33,Based on its location in Opolskie – a relatively prosperous industrialized province – and its proximity to the town of Ozimek and the regional centre Opole (which tend to drive up local labour‐force engagement) Szczedrzyk in Gmina Ozimek would be expected to feature a Higher‐than‐average participation rate.  I therefore assign it to the “High” class.
34,Answer: Medium
35,Very High
36,Very High
37,Based on its location within the post-industrial densely populated urban district of Stary Widzew in Łódź – which generally exhibits above-average labour‐force attachment compared both to Poland as a whole and to its surrounding rural districts – I would classify its labour‐force participation rate as High.
38,"Based on its location in the central economically active Łódzkie region (similar to Wola Będkowska in Sieradzki which was rated “Very High”) and the pattern of high participation in these rural/commuter districts around Łódź Skaratki (Domaniewice Łowicki) is best classified as:  
Very High"
39,Based on its location—a sparsely populated tourism‐ and forestry‐oriented area in Chojnicki district of Pomorskie—and comparing to the regional participation benchmarks the labour‐force participation rate here would be classified as Medium.
40,High
41,Very High
42,Answer: High
43,Medium
44,Medium
45,Answer: High
46,Answer: Very High
47,High
48,Medium
49,Medium
50,Very High
51,Medium
52,"Based on its location in a predominantly rural lower-income part of Świętokrzyskie near Kielce—and by analogy with other Polish districts (where eastern and smaller-town areas tend toward the medium class)—Gruszka Zagnańsk Kielecki would be classified as:  
Answer: Medium"
53,Answer: Very High
54,Low
55,Based on its rural setting in Podkarpackie – a region with below‐national‐average participation except for the somewhat stronger Mielecki district – Otałęż’s labour‐force participation would best be classed as Medium.
56,Medium
57,Based on its location in the immediate Lublin commuter belt (a regional‐capital labour market) and by analogy to other suburban/near‐city sites in Poland the labour‐force participation there would be classified as Very High.
58,"Based on its rural character within Puławski (Puławy) district of Lubelskie—similar to the Czołki (Zamojski) example—and the generally moderate labour‐force activity rates in these parts of Lublin province the best‐fit class is:

Answer: Medium"
59,"Based on its location as an urban‐industrial quarter of Tarnów (an average‐sized Polish city) – comparable to the Nowy Sącz example (Medium) – the labour‐force participation rate in Mościce Tarnów Małopolskie POL is best classified as:

Answer: Medium"
60,Answer: Very High
61,Medium
62,Based on its location in the Kraków commuter belt (Alwernia commune Chrzanowski county) – a relatively prosperous peri-urban area with strong employment links to Kraków – Kwaczała is best classified as having a Very High labour force participation rate.
63,Based on its location in a major urban centre (the Podgórze district of Kraków) with strong employment opportunities in services education and tourism and generally high workforce engagement in Poland’s regional capitals the labour‐force‐participation rate here would best fit the “Very High” category.
64,Answer: Very High
65,Based on its location as a Warsaw‐suburb village with strong commuter ties and high local employment the labour‐force‐participation class for Ołtarzew is: Very High.
66,Very High
67,High
68,"Based on Trenčín region’s relatively strong labour‐force engagement—typically above the Slovak average—and contrasting it with the benchmarks (Medium for average‐performing regions High for those above average) Bobot (Trenčín SVK) would be classed as:  
Answer: High"
69,Based on its location in the largely agricultural Nové Zámky district of the Nitra Region—with socio‐economic characteristics falling between Hungary’s lower‐participation rural areas and Poland’s average‐participation villages—Veľká Maňa’s labour force participation rate is best classified as Medium.
70,Based on its location in a rural mountainous district of the Žilina Region—comparable in economic structure to other mid-range participation areas—and benchmarking against the provided class examples Žaškov’s labour force participation would best be rated as Medium.
71,"Based on its location in the Lučenec district of the Banská Bystrica region—a predominantly rural and economically less-developed area of southern Slovakia—and by analogy with similar post-socialist peripheral regions (e.g. Nógrádsipek in Hungary which is rated Low) I would rate Mýtna’s labour force participation as:

Answer: Low"
72,Low
73,"Based on Košický kraj’s labour‐force participation (around 63 %) which sits squarely in the mid‐range of our regional benchmarks (55–65 % ≃ “Medium”) Južné Mesto (Košice IV Košice SVK) is best classed as:  
Medium"
74,"Based on the patterns in the provided benchmarks (all Czech regions so far scoring “Very Low” including both Prague and South Moravia) and treating the Středočeský region similarly the inferred labour force participation class for Do Krásy Průhonice Praha-západ Středočeský CZE is:

Answer: Very Low"
75,Answer: Very Low
76,Very Low
77,Based on the pattern that all Czech regions in your examples (Jihomoravský i Praha) fall into the “Very Low” class—and given that Plzeňský kraj’s participation rates are broadly comparable or slightly below the Czech average—I would likewise classify Bolkov (334 01 Plzeňský) as “Very Low.”
78,"Based on the pattern for Czech regions (both Jihomoravský and Praha examples were judged “Very Low”) and knowing that Karlovarský kraj has among the lowest labour‐force participation rates in the country the appropriate class is:

Very Low"
79,Answer: Very Low
80,"Based on the pattern that all Czech locations in your benchmarks (Holasice Praha-10) were classed as “Very Low” we would likewise infer for Javorník (Liberecký kraj CZE) a labour‐force‐participation rate of:  
Answer: Very Low"
81,Very Low
82,Very Low
83,Answer: Very Low
84,Very Low
85,Answer: Very Low
86,Very High
87,Answer: High
88,Medium
89,High
90,High
91,Based on Győr-Moson-Sopron’s strong economic performance proximity to Austria (with considerable cross-border employment) and generally high employment rates in this county the labour-force participation rate for Barbacs is best classified as: Very High.
92,High
93,Medium
94,Answer: Medium
95,Answer: Low
96,Based on Tolna’s overall mid‐ranking economic profile in Hungary and Varsád’s small rural character (with limited local industry and out-commuting patterns) its labour‐force participation would most closely align with the “Low” class.
97,Low
98,Low
99,High
100,"Based on Baktalórántháza’s location in Szabolcs‐Szatmár‐Bereg (one of Hungary’s lower‐participation higher‐unemployment counties) and comparing it to similar rural Hungarian benchmarks (e.g. Nógrádsipek → Low) the labour force participation rate class for  
4561 Baktalórántháza Dózsa György utca 2d Szabolcs‐Szatmár‐Bereg HUN  
is:  
Answer: Low"
101,Low
102,Medium
103,Answer: Low
104,Medium
