,desc
34,"Based on Łambinowice’s location in Nysa County (Opolskie) – a mid‐sized town in a province whose labour‐force participation hovers around the national average – the most fitting class is:
Medium"
35,High
36,High
37,Based on its location in an urban district of Łódź – a major industrial and service centre with above‐average labour‐force participation – I’d classify it as Very High.
38,High
39,High
40,"Based on its location in a relatively affluent Pomeranian (Pomorskie) rural region—with labour‐market dynamics similar to the other Polish village examples that we’ve classified as “High”—Szprudowo would also fall into the High participation‐rate bracket.  

Answer: High"
41,Very High
42,High
43,High
44,Medium
45,High
46,High
47,High
48,High
49,Medium
50,"Based on its location in the relatively prosperous Masovian Voivodeship but outside the immediate Warsaw commuter belt (unlike Dębe Wielkie in Miński county) Ciemno Gnojna in Mszczonów (Żyrardowski) would still exhibit above‐average labour force participation compared to most other Polish rural areas.  

Answer: High"
51,High
52,Based on its location in a modestly performing largely rural part of Świętokrzyskie (whose socioeconomic profile is similar to Lubelskie where a medium participation rate was assigned) Gruszka Zagnańsk would best fit the “Medium” labour-force-participation category.
53,Based on its location in a predominantly rural eastern‐region county (Podkarpackie) and by analogy to similar villages in Lubelskie (which are rated “Medium”) Świlcza’s labour force participation would likewise be classified as Medium.
54,Medium
55,High
56,Medium
57,High
58,"Based on its location in a rural part of Lubelskie (Puławski district)—which historically shows moderate labour-force engagement—and by analogy with Czołki (also in Lubelskie rated “Medium”) the labour force participation rate for Wąwolnica is best classified as:  
Medium"
59,Answer: High
60,Answer: High
61,High
62,High
63,Based on its location in a major urban centre (Kraków) with strong economic activity and high commuter/worker density—and comparing to the “High” ratings given to smaller cities and rural areas and the “Very High” rating given to commuter‐belt suburbs of a capital—I classify Podgórze in Kraków as: Very High.
64,Very High
65,"Based on its location in the suburban Warsaw metropolitan area with strong commuter ties and higher economic activity Ołtarzew’s labour force participation aligns with the “Very High” benchmark.  
Answer: Very High"
66,Based on Malacky’s location in the highly developed Bratislavský kraj—one of Slovakia’s strongest labour-market regions with extensive commuting links to Bratislava and above-average economic activity—the labour force participation rate there would be classified as Very High.
67,High
68,Answer: Medium
69,Low
70,Answer: High
71,Based on Mýtna’s location in the Lučenec district of the Banská Bystrica Region – a part of Slovakia with below‐national‐average labour‐force participation – I would classify its labour‐force participation rate as: Low.
72,Based on Terňa’s location in the economically weaker largely rural Prešov Region of eastern Slovakia—whose labour force participation typically falls below the national average but is not among Europe’s very lowest—I’d classify its participation rate as: Low.
73,Medium
74,"Given Průhonice’s location in the affluent Prague-West commuter belt of the Central Bohemian Region—with high employment opportunities nearby strong incomes and a well-educated working‐age population—the labour force participation rate would be classified as:  
Answer: Very High"
75,Based on its being a small rural settlement in the Moravskoslezský region (an area with below‐average labour‐market indicators in the Czech Republic) – and by analogy with Holasice (also rural rated Very Low) – I would place Výškovice u Slatiny into the “Very Low” labour‐force participation class.
76,Based on its rural setting in South Bohemia and comparing to similar benchmarks I’d classify Drahotěšice’s labour force participation rate as Medium.
77,Answer: Very Low
78,Based on Loket’s characteristics – a small economically peripheral town in the Karlovy Vary region which consistently shows some of the Czech Republic’s lowest labour‐force participation levels – it most closely aligns with the “Very Low” benchmark.
79,Based on Ústecký region’s structurally weaker labour market (above‐average unemployment out-migration of young workers relatively low workforce participation) and Lukov’s profile as a small peripheral municipality I would classify its labour‐force–participation rate as Low.
80,"Based on Javorník’s small‐municipality setting in the rural mountainous part of Liberec Region—characterized by an aging population limited local employment opportunities and out-commuting patterns—it aligns with the lowest participation profiles we’ve seen (e.g. Holasice).  
Answer: Very Low"
81,High
82,Based on Bučina’s location—a small sparsely populated mountain hamlet in the Ústí nad Orlicí district of Pardubický kraj with limited year-round economic activity and a higher share of retirees—I would classify its labour force participation rate as Very Low.
83,Based on its rural character in Vysočina (similar to Holasice in Jihomoravský) Velký Beranov’s labour force participation would be classed as Very Low.
84,"Based on the small‐scale rural character of Újezd (783 96) in Olomoucký kraj—mirroring similarly sized Moravian villages like Holasice which we judged as “Very Low”—and given the region’s moderate industrial base but limited local employment opportunities the most consistent assignment for labour force participation is:

Very Low"
85,"Based on regional labour‐force figures (Zlín Region’s participation hovers around the national average of ~62 %) and the local economic context of Želechovice nad Dřevnicí (good commuting links into Zlín/Otrokovice low local unemployment) the most appropriate qualitative class is:  
Medium."
86,High
87,Very High
88,High
89,High
90,"Based on Veszprém county’s overall labour‐force participation (around the national average rather than the low levels seen in Nógrád) and taking into account that Városlőd is a rural locality in a relatively better‐performing western Hungarian county the participation class for Városlőd is:  
Medium"
91,Answer: Very High
92,Based on Vas county’s relatively average-to‐slightly‐above‐average labour‐force participation in Hungary and the rural character of Sorkifalud its participation rate would most likely fall into the “Medium” category.
93,Answer: Low
94,Based on its location in the Baranya county labour market (a mid‐ranked county in Hungary) but being in the Pécs hinterland (a regional centre) you’d expect participation to be neither among the lowest nor the very highest.  Answer: Medium
95,Low
96,Low
97,Low
98,Based on Heves county’s relatively weak labour‐market performance (comparable to Nógrád county’s) Vécs’s labour‐force participation would be classified as: Low.
99,Based on its location—a small municipality in Hajdú-Bihar (an eastern Hungarian county with somewhat below‐national‐average participation yet close to the regional centre Debrecen)—I’d classify Ebes’s labour‐force participation rate as Medium.
100,Answer: Low
101,Answer: Medium
102,Answer: Low
103,"Based on Murony’s profile as a small rural settlement in Békés county—an area with below‐national‐average labour‐force participation aging demographics and limited local opportunities—its participation rate aligns with the “Low” benchmark.  

Answer: Low"
104,Based on its status as a mid‐sized city in a relatively economically weaker region of Hungary Hódmezővásárhely’s labour force participation rate is best classified as: Medium.
