,desc
74,Based on its location in the prosperous Prague‐West suburban district of Středočeský kraj (a commuter belt with high employment rates) yet recognizing that even the highest Czech rates generally do not reach the “High”/“Very High” levels seen in some Polish regions I would classify Do Krásy Průhonice’s labour force participation as Medium.
75,Based on its small‐village setting in a post‐industrial peripheral part of the Moravskoslezský region (similar in character to Holasice in Jihomoravský) Výškovice u Slatiny would be classified as Very Low labor‐force participation.
76,Answer: Very Low
77,"Based on the pattern seen in the Czech examples – small rural municipalities (Holasice in Jihomoravský) falling into the “Very Low” class even when in economically diverse regions – Bolkov (a small village in Plzeňský) would likewise be assigned:  
Answer: Very Low."
78,Based on Karlovarský kraj’s below‐average economic activity relatively high unemployment and low overall labour market engagement the labour force participation rate for Loket (357 33 Karlovarský) would be classified as Very Low.
79,"Based on Ústecký’s below-average labour‐market engagement (high unemployment post‐industrial outflow) and our Czech benchmarks (Jihomoravský = Very Low Praha = Low) Ústecký falls at the bottom tier.  
Answer: Very Low"
80,Based on its small rural‐mountain setting in Liberecký kraj—similar to other low‐participation Czech villages—the labour‐force‐participation class for Javorník 35 is Very Low.
81,Based on its location in the Královéhradecký region the town’s mixed industrial/tourism economy and proximity to a regional centre its labour‐force participation would be best classified as Medium.
82,Low
83,Based on Velký Beranov’s proximity to the regional centre (Jihlava) and the overall labour‐market characteristics of Vysočina (moderate participation rates good commuter access) its labour force participation rate would most closely align with the “Medium” benchmark.
84,Based on the fact that 783 96 Újezd in Olomoucký kraj is a small predominantly rural municipality in the Czech Republic (where our other rural Czech example Holasice in Jihomoravský kraj was classed “Very Low”) we would likewise infer a “Very Low” labour‐force participation rate.
85,Medium
86,Answer: High
87,Based on Gyömrő’s location as a well-connected suburban town in Pest County (a commuter belt around Budapest) – with a relatively young working-age population and high commuter outflows into the capital – its labour force participation rate would be classified as Very High.
88,High
89,High
90,"Based on its rural‐semi‐industrial setting in the Ajka subregion of Veszprém County—comparable to other small Hungarian villages (e.g. Nógrádsipek: Medium)—the labour force participation in Városlőd would likewise be classified as:

Answer: Medium"
91,Answer: High
92,High
93,Answer: Medium
94,Answer: Low
95,Answer: Medium
96,Medium
97,Medium
98,Medium
99,Answer: Medium
100,Based on Szabolcs-Szatmár-Bereg’s below-average labour-force participation (well under the national ~62%) and its relatively peripheral less-developed profile I’d classify Baktalórántháza’s participation rate as Low.
101,High
102,Based on the county‐level labour‐force participation figures in Hungary (Bács‐Kiskun runs just under 60 percent versus roughly 50 percent in Nógrád which was judged “Medium”) Soltvadkert’s participation rate likewise falls into the “Medium” band.
103,Medium
104,Answer: High
