,desc
65,Based on its location in the economically strong Mazowieckie voivodeship its proximity to the Warsaw metropolitan area via Mińsk Mazowiecki and by analogy to similar rural-commuter localities like Niwiski (rated “High”) Kąty Goździejewskie is best classified as having a High labour force participation rate.
66,High
67,Very High
68,Based on Trnava’s status as a thriving regional centre with strong industrial and service sectors (notably automotive chemical and logistics) its proximity to Bratislava and historically above-average Slovak participation rates its labour‐force participation would fall into the “High” category.
69,High
70,Based on its size rural character and location in the Nové Zámky district (Nitra region) Veľká Maňa’s labour-force participation would fall into the Medium class.
71,High
72,Based on its location in the relatively less‐affluent higher‐unemployment Banskobystrica region and comparing to the rural Czech–Slovak and Hungarian benchmarks (which tend toward Very Low/Low participation) Mýtna (Lučenec district Banskobystrický kraj) is best classed as Low.
73,Low
74,High
75,Answer: Very High
76,Very High
77,Medium
78,Based on Plzeňský kraj’s overall labour‐market characteristics—above the lagging rural south but below Prague’s metropolitan peak—I’d classify Bolkov’s labour-force participation as Medium.
79,Based on Karlovarský kraj’s persistently low economic‐activity levels—among the weakest in the Czech Republic—I would classify its labour‐force‐participation rate as Very Low.
80,Based on the fact that Lukov lies in the Ústecký kraj – a region with persistently high unemployment economic restructuring of its traditional heavy‐industry base and below-national-average labour-force participation – we would classify its labour‐force participation rate in the “Low” category.
81,Based on its location—a small rural municipality in the Liberec region with limited year-round economic opportunities an aging/out-migrating population and below-average local labour-force engagement—I would classify Javorník (Liberecký kraj) as Low.
82,High
83,Based on its rural‐industrial profile—similar to other small Czech municipalities in Vysočina and Pardubický kraje—the labour force participation in Velký Beranov is best classified as: Low.
84,Based on Holasice’s location in Jihomoravský kraj—which anchored by the Brno metropolitan area consistently posts labour‐force participation rates above the Czech average but below the peaks seen in Prague or other capital‐city districts—I would classify its likely participation rate as “High.”
85,Based on the Olomoucký region’s labour‐force participation (roughly in line with or just above the Czech average but below the top‐performing regions) it would be classified as Medium.
86,Low
87,Answer: Very High
88,High
89,Based on Fejér’s relatively stronger economic base (industrial hubs around Székesfehérvár) good transport links to Budapest and Seregélyes’s proximity to those labour markets its labour‐force participation would most likely fall in the “Medium” category.
90,High
91,Based on its profile as a small rural village in Veszprém county—with limited local employment opportunities and demographic pressures similar to other Hungarian villages like Varsád or Baktalórántháza—Városlőd’s labour‐force participation would most closely align with the “Low” class.
92,Based on Győr-Moson-Sopron’s above‐average employment dynamics (strong cross-border labour markets low unemployment and a participation rate above the national mean) the labour force participation there would be classified as High.
93,Low
94,Based on Söjtör’s rural setting in Zala County—characterized by an aging population limited local industry beyond agriculture/small‐scale services and historically below-average participation rates in Western Transdanubia—the most appropriate class is: Low.
95,Medium
96,Based on Mezőcsokonya’s rural location in Somogy (a less‐developed agricultural county with out-migration and above‐average unemployment) its labour force participation would fall into the “Low” category.
97,Low
98,Low
99,Low
100,Answer: Low
101,Low
102,Based on Soltvadkert’s location in the predominantly rural agrarian Bács-Kiskun county—similar in character and economic development to other small Hungarian towns previously rated “Low”—its labour force participation rate would likewise fall into the Low category.
103,Based on Murony’s location in rural Békés county—an area characterized by ageing demographics out‐migration of working‐age residents and relatively weak local labour markets—the labour-force participation rate would most closely align with the “Low” benchmark.
104,Based on Hungary’s overall labour‐force participation (~60 %) and the fact that small Hungarian villages in your examples were scored “Low” while larger regional centres push toward the mid‐range Hódmezővásárhely – as a mid‐sized city (∼45 000 inh.) in Csongrád‐Csanád with a mixed agricultural/industrial base – would best be classified as Medium.
