,desc
28,Based on its location in a relatively under-developed rural part of Podlaskie Voivodeship (comparable to the Lubelskie benchmark site rated “Medium”) Łopienie-zyski’s labour-force participation would likewise be classified as: Medium.
29,High
30,Based on its location in the rural yet mining‐driven Rudna commune (Lubiński district Dolnośląskie) where local industry and commuting opportunities drive above‐average workforce activity I would classify Rynarcice’s labour force participation as: High.
31,Based on its location in the Wrocław suburban area (Gmina Wisznia Mała powiat trzebnicki Dolnośląskie) with strong commuter links and generally high economic activity the labour force participation rate class for ulica Rakowa 55-114 Wisznia Mała is: Very High.
32,Based on its location as an urban district within the strong economic region of Wrocław and by analogy with other metropolitan‐proximate areas we’ve rated as Very High Popowice Wrocław Dolnośląskie POL would be classed as: Very High.
33,High
34,Given its location in Opolskie – a mid‐ranked industrially diversified voivodeship – and its proximity to regional centres (Nysa Opole) that boost local employment Łambinowice’s labour‐force participation would most plausibly sit in the “High” band.
35,High
36,Based on its location—a small village in the rural Łódzkie Voivodeship (Parzęczew commune Zgierz County)—and by analogy with other Łódzkie rural communities (e.g. Wola Będkowska also rated Very High) the labour-force participation rate in Opole (Parzęczew) would be classified as Very High.
37,High
38,Based on its location in Łowicki county—just under 40 km from the Łódź metropolitan area—Skaratki residents have good access to urban employment markets and likely exhibit one of the highest participation rates.  Answer: Very High
39,Based on the rural low‐density tourism‐and‐conservation character of the Bory Tucholskie National Park area (Chojnicki powiat Pomorskie) you’d expect a somewhat constrained year‐round labour market but still a core working‐age population engaged in forestry tourism and services.  That points to a “Medium” labour force participation rate.  Answer: Medium.
40,Based on Pomorskie’s relatively strong labour market (driven by the Tri-City area and good local commuting opportunities) and by analogy with other rural locations in well-performing provinces Szprudowo would be rated as High.
41,Based on Przymorze Małe’s location in the affluent low-unemployment Tri-City metro area its largely working-age population and strong local labour market its labour‐force participation would be classified as “Very High.”
42,Very High
43,High
44,Answer: Medium
45,Based on Bolemin’s location in the Deszczno commune on the outskirts of Gorzów Wielkopolski (a regional urban labour market with good cross‐border employment links into Germany) combined with generally above-average labour‐force‐participation rates recorded in the Gorzowski district I would classify Bolemin’s labour‐force‐participation rate as: High.
46,"full address of the given location is Świdnica Zielonogórski Lubuskie POL.  
Answer: Medium"
47,Based on its location in the suburban/rural fringe of Płock County (with good access to Płock’s industrial job market) and by analogy with similarly situated Mazowieckie districts Trzepowo Nowe’s labour-force participation would be classified as: High.
48,Medium
49,"Based on its location in a relatively remote rural part of Makowski (Mazowieckie) – similar in socio-economic profile to other small Polish villages that scored “Medium” – the labour force participation for Modzele Młynarze Makowski Mazowieckie POL is best classified as:

Answer: Medium"
50,Based on its location in a small‐town/rural part of Żyrardowski (Mszczonów area) – which has solid local employment but lacks the intense commuter and industrial pull of the immediate Warsaw or Łódź outskirts – the labour‐force participation rate there is best classed as “High.”
51,High
52,Based on the address Gruszka Zagnańsk in the Kielecki district (Świętokrzyskie voivodeship) we’d expect a moderate (neither very low nor very high) labour‐force participation rate.  In contrast to the very high rates seen in commuter belts around Warsaw or Łódź but somewhat stronger than the more remote pockets of Lubelskie Gruszka’s proximity to Kielce and its mixed rural/industrial character point to a “Medium” participation rate.  Answer: Medium.
53,Based on its location in the commuter belt of Rzeszów (the regional capital) and the comparably strong labour‐market dynamics around that city—despite Podkarpackie’s overall below‐national‐average participation—the labour‐force participation in Świlcza can be assessed as “High.”
54,"Based on Podkarpackie’s broadly rural character lower regional GDP and higher out-migration (similar to Lubelskie’s profile which we’ve labeled “Medium”) I would classify Bełchówka’s labour-force participation rate as:

Answer: Medium"
55,Answer: Medium
56,Based on its rural border‐region setting in Bialski county (Lubelskie)—an area with relatively limited local industry lower commuting opportunities to larger urban centers than say Zamojski county and generally below‐average economic development—I would classify Polubicze Wiejskie’s labour‐force‐participation rate as Low.
57,Very High
58,Based on its location in rural Lubelskie (Puławski) and by analogy with similarly sized communities in the same voivodeship (e.g. Czołki – rated “Medium”) ulica Łopatki 88A in Wąwolnica would likewise be classified as: Medium.
59,"Based on its location in the city of Tarnów (a mid-sized Małopolskie urban centre) and by analogy with Nowy Sącz (also rated “High”) Mościce is most likely to exhibit a High labour force participation rate.  
Answer: High"
60,Based on its location—a small village within the Kraków metropolitan area in Małopolskie with strong commuting ties and higher regional economic activity—the labour force participation rate for Ostrężnica is best classed as Very High.
61,High
62,"Based on its location in the economically active Kraków–Chrzanów corridor of Małopolskie the small‐town/village of Kwaczała will exhibit a similarly strong labour‐force participation rate as other well‐connected Polish rural communities near a major urban centre. 

Answer: Very High"
63,Based on its location within Kraków’s inner‐city district (Podgórze) – an area with broad access to urban labour markets and high local employment activity – I would classify its labour‐force participation rate as: Very High
64,Very High
65,"Based on Ołtarzew’s location in the immediate Warsaw commuter belt (Warszawski Zachodni county Mazowieckie) its strong access to urban jobs and generally high regional participation rates the most appropriate class is:

Answer: Very High"
66,Based on its location in the wealthy highly commuting Bratislava region just outside the capital Malacky’s labour‐force participation would be classified as: Very High.
67,High
68,High
69,Based on Nitra region’s roughly average Slovak labour‐force participation (around 60–62%) I would classify Veľká Maňa’s labour‐force participation as Medium.
70,Medium
71,Based on Mýtna’s location in the largely rural economically weaker Lučenec district of the Banská Bystrica Region (which records higher unemployment and lower regional GDP per capita than the Slovak average) its small-village profile with limited local employers and comparative benchmarks from similar Central European rural areas the labour force participation rate for Mýtna is best classified as Low.
72,Low
73,Based on its urban setting in eastern Slovakia (Košice IV – Južné Mesto) and known labour‐market characteristics of the Košice region (moderate participation but below the national average) the labour force participation rate classifies as Medium.
74,Based on Průhonice’s position as a wealthy highly commuter‐oriented suburb of Prague in the Středočeský Region—with strong employment links into the capital and above‐average demographics—the labour force participation rate there would be classified as Very High.
75,"Based on the village’s location in the Moravskoslezský kraj – a post‐industrial higher‐unemployment region – and comparing to the Czech rural benchmarks (e.g. Holasice at “Very Low” Prague suburbs at “Low”) you would place Výškovice u Slatiny at:

Answer: Low"
76,Given Drahotěšice’s profile – a small predominantly rural municipality in the Jihočeský region with limited local employment opportunities and an aging population – its labour-force participation would be expected to fall into the “Very Low” bracket.
77,Answer: Medium
78,Based on Karlovarský kraj’s relatively low employment‐participation and high unemployment compared with other Czech regions the labour‐force‐participation class for 357 33 Loket Karlovarský CZE is estimated as: Very Low.
79,"Based on Ústecký’s overall below-national-average participation (it ranks among the weakest Czech regions) and by analogy with the “Low” benchmark for Prague 10 the labour-force participation in 418 04 Lukov Ústecký is best classified as:

Low"
80,Answer: Very Low
81,"Based on its being a mid‐sized Czech town (Dvůr Králové nad Labem in Královéhradecký) and given the Czech examples trend (smaller villages “Very Low” Prague “Low”) the most consistent class here is:

Answer: Low"
82,Very Low
83,Based on its location in the mid‐range largely rural Vysočina Region (neither a major metropolitan hub nor one of the lagging areas like parts of Jihomorava) and by analogy with similar Czech and neighboring‐country case studies Velký Beranov’s labour‐force participation would be judged as Medium.
84,Based on its profile as a small rural municipality in the Olomouc Region of the Czech Republic (comparable to Holasice in South Moravia) we would classify its labour‐force‐participation rate as Very Low.
85,"Based on the Zlín Region’s overall economic profile—its moderate GDP per capita fairly typical employment structure (manufacturing and services) and proximity to the industrial centre of Zlín—I would expect labour‐force participation at roughly an average level for the Czech Republic.  
Answer: Medium"
86,Based on its location in an inner‐urban district of the capital with a predominantly working‐age population and high commuter connectivity the labour‐force participation rate in Budapest’s 10th district would be classified as Very High.
87,Answer: High
88,High
89,High
90,"Based on its profile as a small rural settlement in Veszprém county (comparable to Nógrádsipek in Nógrád county which was classified “Medium”) Városlőd’s labour‐force participation would likewise fall into the Medium band.  
Answer: Medium"
91,Based on its location in the prosperous low-unemployment Győr-Moson-Sopron county (bordering Austria) and the region’s above-average labour‐market indicators I’d classify Barbacs’s labour-force participation rate as High.
92,High
93,High
94,"Based on Baranya’s historically moderate participation rates (similar to Nógrád) and Málom’s semi‐urban proximity to Pécs without the higher-value industries found around Budapest the labour‐force participation class for Málom Pécs Pécsi járás Baranya HUN is:

Answer: Medium"
95,Based on Somogy’s fairly typical rural‐Hungarian labour‐market characteristics (moderately lower than the national average but not extreme) I would classify Mezőcsokonya’s labour‐force participation rate as Medium.
96,Answer: Medium
97,"Based on Hungary’s national labour‐force patterns and the socio‐economic profile of Borsod‐Abaúj‐Zemplén (historically higher unemployment industrial decline out‐migration rural composition) Szikszó’s participation rate is likely below the national average—placing it in the “Low” class. 

Answer: Low"
98,Answer: Medium
99,Based on its location in Hajdú-Bihar (a region anchored by Debrecen’s strong labour market) and Ebes’ good commuting links to the county’s economic hub—together with Hungary’s overall participation patterns—I would classify Ebes’s labour‐force participation as High.
100,Based on Szabolcs‐Szatmár‐Bereg’s persistently low employment and high unemployment figures relative to the rest of Hungary (and comparing to the presented qualitative benchmarks where a Northern Great Plain location would fall below the national average) the labour-force participation rate for 4561 Baktalórántháza is best classed as Low.
101,Answer: Medium.
102,Answer: Medium
103,Answer: Medium
104,High
