area_id,desc
PL824,"full address of the given location is Otałęż 315, 39-304, Otałęż, Czermin, Mielecki, Podkarpackie, POL
Sum of nightlight intensity is 32736.648
Average nightlight intensity is 0.58
Agricultural satelite image count is 10306.927
Factory satelite image count is 117.326
Commercial satelite image count is 79.095
Residential satelite image count is 3151.097"
PL811,"full address of the given location is Polubicze Wiejskie, Wisznice, Bialski, Lubelskie, POL
Sum of nightlight intensity is 18411.264
Average nightlight intensity is 0.521
Agricultural satelite image count is 19255.918
Factory satelite image count is 45.832
Commercial satelite image count is 71.351
Residential satelite image count is 2318.915"
PL814,"full address of the given location is ulica Łysakowska 23, 20-257, Jakubowice Murowane, Lublin, Lubelskie, POL
Sum of nightlight intensity is 59046.844
Average nightlight intensity is 2.178
Agricultural satelite image count is 16022.18
Factory satelite image count is 90.716
Commercial satelite image count is 177.749
Residential satelite image count is 2873.762"
PL812,"full address of the given location is Czołki 14B, 22-424, Czołki, Sitno, Zamojski, Lubelskie, POL
Sum of nightlight intensity is 23420.668
Average nightlight intensity is 0.516
Agricultural satelite image count is 32650.929
Factory satelite image count is 68.015
Commercial satelite image count is 103.272
Residential satelite image count is 3966.758"
PL815,"full address of the given location is ulica Łopatki 88A-88A, 24-160, Wąwolnica, Puławski, Lubelskie, POL
Sum of nightlight intensity is 28728.412
Average nightlight intensity is 0.571
Agricultural satelite image count is 19992.377
Factory satelite image count is 55.872
Commercial satelite image count is 63.492
Residential satelite image count is 2727.109"
PL217,"full address of the given location is ulica Wędkarska, 33-100, Mościce, Tarnów, Małopolskie, POL
Sum of nightlight intensity is 30633.98
Average nightlight intensity is 2.554
Agricultural satelite image count is 7278.555
Factory satelite image count is 40.766
Commercial satelite image count is 62.957
Residential satelite image count is 3506.917"
PL214,"full address of the given location is Ostrężnica, Krzeszowice, Krakowski, Małopolskie, POL
Sum of nightlight intensity is 61245.527
Average nightlight intensity is 1.93
Agricultural satelite image count is 11719.262
Factory satelite image count is 98.178
Commercial satelite image count is 77.57
Residential satelite image count is 5330.528"
PL218,"full address of the given location is Nowy Sącz, Małopolskie, POL
Sum of nightlight intensity is 29819.25
Average nightlight intensity is 1.561
Agricultural satelite image count is 5513.576
Factory satelite image count is 29.157
Commercial satelite image count is 49.093
Residential satelite image count is 4258.273"
PL219,"full address of the given location is Morawczyna, Nowy Targ, Nowotarski, Małopolskie, POL
Sum of nightlight intensity is 22213.141
Average nightlight intensity is 0.786
Agricultural satelite image count is 3233.919
Factory satelite image count is 13.485
Commercial satelite image count is 25.47
Residential satelite image count is 2132.615"
PL21A,"full address of the given location is Kwaczała, Alwernia, Chrzanowski, Małopolskie, POL
Sum of nightlight intensity is 43041.699
Average nightlight intensity is 2.318
Agricultural satelite image count is 3684.075
Factory satelite image count is 60.666
Commercial satelite image count is 78.046
Residential satelite image count is 2860.177"
PL213,"full address of the given location is ulica Na Zakolu Wisły 10, 30-729, Podgórze, Kraków, Małopolskie, POL
Sum of nightlight intensity is 47280.672
Average nightlight intensity is 28.812
Agricultural satelite image count is 235.065
Factory satelite image count is 94.835
Commercial satelite image count is 214.322
Residential satelite image count is 439.15"
PL843,"full address of the given location is Netta Druga, Augustów, Augustowski, Podlaskie, POL
Sum of nightlight intensity is 16254.128
Average nightlight intensity is 0.309
Agricultural satelite image count is 17034.373
Factory satelite image count is 45.76
Commercial satelite image count is 53.86
Residential satelite image count is 2577.907"
PL842,"full address of the given location is Łopienie-zyski, Nowe Piekuty, Wysokomazowiecki, Podlaskie, POL
Sum of nightlight intensity is 30490.559
Average nightlight intensity is 0.294
Agricultural satelite image count is 30304.383
Factory satelite image count is 60.669
Commercial satelite image count is 82.15
Residential satelite image count is 3368.122"
PL841,"full address of the given location is Studzianki, Wasilków, Białostocki, Podlaskie, POL
Sum of nightlight intensity is 38814.461
Average nightlight intensity is 1.117
Agricultural satelite image count is 14054.351
Factory satelite image count is 63.86
Commercial satelite image count is 98.13
Residential satelite image count is 2410.817"
PL912,"full address of the given location is Kąty Goździejewskie, Dębe Wielkie, Miński, Mazowieckie, POL
Sum of nightlight intensity is 62636.605
Average nightlight intensity is 2.384
Agricultural satelite image count is 6673.567
Factory satelite image count is 99.135
Commercial satelite image count is 141.799
Residential satelite image count is 3771.044"
PL911,"full address of the given location is Praga-południe-dzielnica, Warszawa, Mazowieckie, POL
Sum of nightlight intensity is 119562.641
Average nightlight intensity is 45.478
Agricultural satelite image count is 70.248
Factory satelite image count is 153.542
Commercial satelite image count is 538.172
Residential satelite image count is 683.601"
PL913,"full address of the given location is ulica Błogosławionego Księdza Józefa Stanka 6-6, 05-850, Ołtarzew, Warszawski Zachodni, Mazowieckie, POL
Sum of nightlight intensity is 88913.102
Average nightlight intensity is 3.741
Agricultural satelite image count is 5353.563
Factory satelite image count is 184.765
Commercial satelite image count is 208.077
Residential satelite image count is 3602.96"
SK032,"full address of the given location is Mýtna, Lučenec, SVK
Sum of nightlight intensity is 24572.361
Average nightlight intensity is 0.67
Agricultural satelite image count is 6469.629
Factory satelite image count is 205.879
Commercial satelite image count is 118.887
Residential satelite image count is 2647.912"
SK031,"full address of the given location is Žaškov, Dolný Kubín, SVK
Sum of nightlight intensity is 31048.021
Average nightlight intensity is 0.783
Agricultural satelite image count is 3381.695
Factory satelite image count is 165.159
Commercial satelite image count is 120.473
Residential satelite image count is 2574.922"
SK042,"full address of the given location is Južné Mesto, Košice IV, Košice, SVK
Sum of nightlight intensity is 29737.49
Average nightlight intensity is 0.732
Agricultural satelite image count is 7716.004
Factory satelite image count is 189.742
Commercial satelite image count is 149.608
Residential satelite image count is 2287.564"
SK041,"full address of the given location is Terňa, Prešov, SVK
Sum of nightlight intensity is 23646.723
Average nightlight intensity is 0.521
Agricultural satelite image count is 6037.305
Factory satelite image count is 160.43
Commercial satelite image count is 128.482
Residential satelite image count is 2719.78"
SK021,"full address of the given location is 917 01, Trnava, Trnava Region, SVK
Sum of nightlight intensity is 38185.703
Average nightlight intensity is 0.964
Agricultural satelite image count is 8276.017
Factory satelite image count is 227.084
Commercial satelite image count is 139.834
Residential satelite image count is 1733.857"
SK023,"full address of the given location is Veľká Maňa, Maňa, Nové Zámky, SVK
Sum of nightlight intensity is 36653.301
Average nightlight intensity is 1.084
Agricultural satelite image count is 13411.707
Factory satelite image count is 234.481
Commercial satelite image count is 174.057
Residential satelite image count is 2545.608"
SK022,"full address of the given location is Bobot, Trenčín, SVK
Sum of nightlight intensity is 27116.34
Average nightlight intensity is 0.688
Agricultural satelite image count is 3513.365
Factory satelite image count is 174.728
Commercial satelite image count is 115.716
Residential satelite image count is 1946.469"
SK010,"full address of the given location is 901 01, Malacky, Bratislavský kraj, SVK
Sum of nightlight intensity is 51618.57
Average nightlight intensity is 4.348
Agricultural satelite image count is 2439.552
Factory satelite image count is 173.161
Commercial satelite image count is 228.281
Residential satelite image count is 912.198"
CZ020,"full address of the given location is Do Krásy, Hlavní, 252 43, Průhonice, Praha-západ, Středočeský, CZE
Sum of nightlight intensity is 116633.156
Average nightlight intensity is 1.941
Agricultural satelite image count is 18813.917
Factory satelite image count is 508.198
Commercial satelite image count is 457.97
Residential satelite image count is 7672.514"
CZ031,"full address of the given location is 373 41, Drahotěšice, Jihočeský, CZE
Sum of nightlight intensity is 47891.473
Average nightlight intensity is 0.842
Agricultural satelite image count is 11464.42
Factory satelite image count is 252.448
Commercial satelite image count is 211.586
Residential satelite image count is 3857.678"
CZ032,"full address of the given location is 334 01, Bolkov, Plzeňský, CZE
Sum of nightlight intensity is 47997.297
Average nightlight intensity is 1.133
Agricultural satelite image count is 8152.208
Factory satelite image count is 268.872
Commercial satelite image count is 213.748
Residential satelite image count is 3173.265"
CZ010,"full address of the given location is Magnitogorská, 101 00, Praha 10, Praha, Hlavní město Praha, CZE
Sum of nightlight intensity is 69706.859
Average nightlight intensity is 21.756
Agricultural satelite image count is 343.14
Factory satelite image count is 97.817
Commercial satelite image count is 506.11
Residential satelite image count is 740.691"
CZ063,"full address of the given location is 588 21, Velký Beranov, Vysočina, CZE
Sum of nightlight intensity is 38760.527
Average nightlight intensity is 1.154
Agricultural satelite image count is 12058.074
Factory satelite image count is 230.589
Commercial satelite image count is 143.612
Residential satelite image count is 2626.156"
CZ064,"full address of the given location is 664 61, Holasice, Jihomoravský, CZE
Sum of nightlight intensity is 73994.156
Average nightlight intensity is 1.014
Agricultural satelite image count is 14157.923
Factory satelite image count is 378.865
Commercial satelite image count is 362.675
Residential satelite image count is 2913.449"
CZ051,"full address of the given location is Javorník 35, 463 43, Javorník, Proseč pod Ještědem, Liberec, Liberecký kraj, CZE
Sum of nightlight intensity is 27920.029
Average nightlight intensity is 1.51
Agricultural satelite image count is 2471.575
Factory satelite image count is 101.738
Commercial satelite image count is 128.227
Residential satelite image count is 3085.55"
CZ052,"full address of the given location is 544 01, Dvůr Králové nad Labem, Královéhradecký, CZE
Sum of nightlight intensity is 38027.801
Average nightlight intensity is 1.308
Agricultural satelite image count is 7740.423
Factory satelite image count is 185.992
Commercial satelite image count is 192.71
Residential satelite image count is 3664.653"
CZ053,"full address of the given location is Bučina, Ústí nad Orlicí, Pardubický kraj, CZE
Sum of nightlight intensity is 32282.977
Average nightlight intensity is 1.395
Agricultural satelite image count is 7374.968
Factory satelite image count is 191.644
Commercial satelite image count is 196.278
Residential satelite image count is 3167.948"
CZ080,"full address of the given location is Výškovice u Slatiny, Bílovec, Nový Jičín, Moravskoslezský kraj, CZE
Sum of nightlight intensity is 73966.516
Average nightlight intensity is 1.369
Agricultural satelite image count is 6116.448
Factory satelite image count is 307.024
Commercial satelite image count is 297.954
Residential satelite image count is 4464.015"
CZ042,"full address of the given location is 418 04, Lukov, Ústecký, CZE
Sum of nightlight intensity is 66524.562
Average nightlight intensity is 1.143
Agricultural satelite image count is 6681.118
Factory satelite image count is 256.975
Commercial satelite image count is 320.377
Residential satelite image count is 2651.895"
CZ041,"full address of the given location is 357 33, Loket, Karlovarský, CZE
Sum of nightlight intensity is 24566.836
Average nightlight intensity is 1.55
Agricultural satelite image count is 1675.187
Factory satelite image count is 85.284
Commercial satelite image count is 95.926
Residential satelite image count is 1051.891"
CZ071,"full address of the given location is 783 96, Újezd, Olomoucký, CZE
Sum of nightlight intensity is 48281.125
Average nightlight intensity is 1.086
Agricultural satelite image count is 7792.987
Factory satelite image count is 238.166
Commercial satelite image count is 213.312
Residential satelite image count is 2249.558"
CZ072,"full address of the given location is Podřevnická, 763 11, Želechovice nad Dřevnicí, Zlín, Zlínský, CZE
Sum of nightlight intensity is 34310.605
Average nightlight intensity is 1.422
Agricultural satelite image count is 4874.008
Factory satelite image count is 192.644
Commercial satelite image count is 150.831
Residential satelite image count is 2471.876"
HU222,"full address of the given location is 9774, Sorkifalud, Szombathelyi járás, Vas, 8703, HUN
Sum of nightlight intensity is 14559.422
Average nightlight intensity is 0.506
Agricultural satelite image count is 8123.731
Factory satelite image count is 67.361
Commercial satelite image count is 67.969
Residential satelite image count is 1112.961"
HU223,"full address of the given location is 8897, Söjtör, Zala, HUN
Sum of nightlight intensity is 14516.307
Average nightlight intensity is 0.696
Agricultural satelite image count is 6972.399
Factory satelite image count is 51.129
Commercial satelite image count is 77.684
Residential satelite image count is 1437.91"
HU221,"full address of the given location is 9169, Barbacs, Győr-Moson-Sopron, HUN
Sum of nightlight intensity is 30533.299
Average nightlight intensity is 0.824
Agricultural satelite image count is 11435.163
Factory satelite image count is 133.257
Commercial satelite image count is 109.353
Residential satelite image count is 1535.428"
HU313,"full address of the given location is 3179, Nógrádsipek, Nógrád, HUN
Sum of nightlight intensity is 8067.475
Average nightlight intensity is 0.395
Agricultural satelite image count is 3542.977
Factory satelite image count is 35.412
Commercial satelite image count is 23.306
Residential satelite image count is 906.655"
