,desc
83,Based on Velký Beranov’s proximity to the regional centre Jihlava (better access to higher‐education institutions and commuter links) and comparing it with other rural/suburban locations in Czechia its share of university graduates is best classified as Medium.
84,Answer: Low
85,Low
86,Low
87,High
88,Based on Gyömrő’s status as a commuter‐belt town in Pest (one of Hungary’s more educated counties outside Budapest) but not a major university center itself its share of university‐educated residents would be above the national rural/town average yet below big‐city levels. Therefore: Medium.
89,Medium
90,Medium
91,Low
92,"Based on its location in the relatively affluent highly educated Győr-Moson-Sopron county but recognising that Barbacs itself is a small rural settlement the share of university‐educated residents would most likely land in the Medium bracket.  
Answer: Medium"
93,Answer: Low
94,Low
95,Based on its status as a university town (University of Pécs) and the higher‐than‐average share of graduates in the city’s population Málom (as part of Pécs Baranya) would be classified as High.
96,Low
97,Based on Szikszó’s size (approx. 6 500 inhabitants) its location in one of Hungary’s less-developed counties (Borsod-Abaúj-Zemplén) and by analogy with similarly small towns in that region the share of university‐educated residents is inferred to be in the “Low” bracket.
98,Low
99,Low
100,Based on Ebes being a small predominantly rural municipality in Hajdú‐Bihar (outside the main university hub of Debrecen) and comparing to similar Hungarian small‐town profiles that fall below the national average for tertiary attainment the share of university‐educated adults in Ebes is best classified as Low.
101,Low
102,Low
103,Low
104,Based on Hódmezővásárhely’s size (≈45 000) its regional role in the Southern Great Plain presence of a university faculty but overall below‐national‐average economic indicators its share of tertiary‐educated residents is best classified as Medium.
