,desc
39,"Low

Skaratki (Gmina Domaniewice Powiat Łowicki województwo łódzkie) leży w typowo rolniczym peryferyjnym obszarze centralnej Polski bez dużych ośrodków akademicko-badawczych i znaczącego rynku pracy wymagającego wyższego wykształcenia. Na podstawie porównań z podobnymi wiejskimi miejscowościami w regionach mazowieckim czy dolnośląskim (które plasowały się w klasie „Low”) odsetek osób z wykształceniem co najmniej uniwersyteckim będzie tu stosunkowo niski – stąd klasyfikacja „Low”."
40,Based on its very rural forest‐dominated setting outside of the nearest urban centers the share of university‐educated adults in the Bory Tucholskie National Park area would be classified as Low.
41,Answer: Low
42,High
43,High
44,Low
45,Low
46,Based on its rural‐village character within Gorzów County and by analogy to similar Lubusz Voivodeship localities (e.g. Rynarcice = Low) Bolemin’s share of university graduates would be classified as Low.
47,Based on its status as a village in the immediate hinterland of the regional capital (Zielona Góra) – very much like Ramsowo by Olsztyn or Studzianki by Białystok – Świdnica (Zielonogórski Lubuskie) is best placed in the “High” bracket for share of university‐educated residents.
48,"Based on its location in the immediate commuter‐belt of Płock (a regional centre with a university and solid job market) Trzepowo Nowe would be expected to exhibit a relatively elevated share of university graduates.  Compared to more remote rural areas (Low) or mid-sized cities (Medium) its proximity to Płock’s labour and educational opportunities aligns it with other suburban localities that we’ve assigned “High.”  

Answer: High"
49,Low
50,Low
51,High
52,High
53,Based on its rural location in one of Poland’s less‐developed voivodeships (Podkarpackie) and benchmarking against similar Polish “district” profiles Bełchówka in Bukowsko would fall into the “Low” class for the share of university‐educated residents.
54,Based on its location—a small village in Czermin (Mielec County) within the generally less-developed rural Podkarpackie Voivodeship—and comparing to similar Polish rural benchmarks the share of university‐educated residents in Otałęż 315 is best classified as Low.
55,Based on its rural location in the under-developed eastern Lubelskie region Polubicze Wiejskie would be classified as having a Low proportion of highly educated residents.
56,Answer: High
57,Based on the rural character of Gmina Sitno in Zamojski Powiat (an eastern‐Poland district outside the separate city of Zamość) the generally below‐average share of university graduates in Lubelskie and by analogy with other Polish rural districts (which we’ve classed as “Low”) Czołki (Sitno Zamojski Lubelskie) should also be rated as: Low.
58,Low
59,Based on its location in an industrial‐residential district of Tarnów (a mid-sized city in Małopolskie) with urban rather than rural characteristics but without the very high degree of tertiary attainment you’d see in a regional capital’s core or an affluent suburb I would place ulica Wędkarska in Mościce at the Medium level.
60,Answer: High
61,Based on Nowy Sącz’s role as a mid-sized historically industrial city with a modest local higher-education presence (vocational and branch campuses but no major university of Kraków’s scale) and by analogy to Radom (which was judged “Medium”) Nowy Sącz most plausibly falls into the “Medium” category for proportion of university-educated residents.
62,Low
63,Answer: Medium
64,Answer: Very High
65,Based on its status as a small rural village in the Mińsk County of Mazowieckie – analogous to Niwiski (which was classified as Low) – Kąty Goździejewskie is most likely to fall into the “Low” category for proportion of university‐educated residents.
66,High.
67,Answer: High
68,Answer: Medium
69,Answer: Very Low
70,Very Low
71,Answer: Low
72,Answer: Very Low
73,Low
74,Based on its nature as a large post-socialist panelák housing estate on the outskirts of Košice (a regional capital with overall below-Bratislava but above-national-average tertiary attainment) Južné Mesto is likely to fall into the “Medium” bracket for proportion of university‐educated residents.
75,Answer: Very High
76,Based on Průhonice’s status as an affluent Prague suburb with a well-educated often commuter population and the presence of Prague’s research and high-tech spill-over the share of university graduates there would be classified as Very High.
77,Based on its location—a small village in the industrial lower‐educated Moravskoslezský region—and by analogy with other rural Czech localities (which have been classed as “Very Low”) Výškovice u Slatiny would likewise fall into the “Very Low” category.
78,Based on Bolkov’s small‐village setting in the largely rural Tachov district of the Plzeňský kraj (a pattern matching other Czech rural examples like Bučina or Drahotěšice) the share of university‐educated residents is best classified as Very Low.
79,Very Low
80,Answer: Very Low
81,Based on its small‐rural character in Liberecký kraj—similar to the other Czech villages rated here—the share of university‐educated residents in Javorník is best classified as “Very Low.”
82,Based on the socioeconomic profile of Dvůr Králové nad Labem (a mid‐sized district town in Královéhradecký kraj without a major university presence showing roughly average educational attainment compared to national benchmarks) the share of university‐educated residents is best classified as Medium.
83,Very Low
84,Very Low
85,Very Low
86,Based on its semi‐rural character proximity to Zlín and the education profiles seen in comparable Czech localities Podřevnická (Želechovice nad Dřevnicí Zlínský kraj) most closely aligns with the “Low” category.
87,Medium
88,High
89,Based on Seregélyes’s small rural character within Fejér county (outside the main urban centres) and by analogy to similarly sized Hungarian municipalities that show below-average tertiary attainment the share of university graduates in Seregélyes is best classified as: Very Low.
90,Answer: Medium
91,Based on national and county‐level data for Hungary (where Veszprém’s share of tertiary‐educated residents sits around the national average of roughly 20–25 %) and given that Veszprém county has a provincial university in its seat plus a moderately diversified economy the proportion of university graduates there is best classified as “Medium.”
92,High
93,Very Low
94,Answer: Very Low
95,High
96,Very Low
97,Very Low
98,Very Low
99,Based on Nógrádsipek’s profile—a small rural village in Nógrád county one of Hungary’s less developed regions with low levels of tertiary attainment—and by analogy with other Hungarian villages in the dataset the share of university‐educated residents would be classified as Very Low.
100,Answer: Very Low
101,Very Low
102,Very Low
103,Very Low
104,Answer: Low
