,desc
89,"Based on Tata’s size (≈22 000) its role as a smaller county town in one of Hungary’s more affluent counties (Komárom-Esztergom) and proximity to Budapest—yet not a major urban center itself—the share of university‐educated residents is likely around the national average or slightly above.  This corresponds to the “Medium” benchmark.  

Answer: Medium"
90,Answer: Low
91,Answer: High
92,Based on its location in the Szombathely district of Vas County—a relatively well‐developed West‐Transdanubian area with proximity to the county seat but still a small rural locality—I’d place Sorkifalud’s share of university‐educated residents in the “Medium” category.
93,Based on its rural character and below‐national‐average share of tertiary graduates (Zala megye typically hovers around 12–13 % vs. Hungary’s ~15 %) Söjtör in Zala would be classified as Low.
94,High
95,Low
96,Based on Tolna megye’s overall socio-economic profile—rural dominance below-average tertiary attainment (roughly high-teens % vs. mid-20s national average) and comparison to similarly ranked Hungarian counties—the share of university‐educated residents in Varsád is best placed in the “Low” class.
97,Very Low
98,Low
99,Answer: Low
100,Based on Baktalórántháza’s location in Szabolcs‐Szatmár‐Bereg (one of Hungary’s least developed highly rural counties) and its small‐town profile the share of university‐educated residents is expected to fall into the “Very Low” category.
101,Low
102,Based on Bács-Kiskun’s below-average tertiary attainment and Soltvadkert’s small-town predominantly rural profile the share of university graduates would be classified as Low.
103,Answer: Low
104,Answer: Medium
