,desc
23,"Based on its location in a relatively remote less‐developed voivodeship and by analogy with other rural Polish districts (where the lowest Polish rural class shown has been “Low”) Majdany Wielkie would be rated as:  
Low"
24,Answer: Medium
25,Medium
26,Based on its being a small village in the rural part of Zachodniopomorskie (postal code 76-009) with no large university or urban centre on‐site (unlike Szczecin’s Dąbie which we rated Very High) yet still within a province whose overall tertiary‐education rate is close to the national average Bonin’s share of university graduates most closely matches our “Medium” benchmark.
27,"Based on its location in a sparsely populated rural part of Podlaskie (a region whose tertiary‐graduate share typically sits just under the national average) and by analogy with similarly sized villages in Lubelskie and Łódzkie (which were all classified “Medium”) Łopienie-Zyski would likewise be rated:  
Answer: Medium"
28,Based on its status as a small fairly remote Lower Silesian village (with limited local higher‐ed opportunities and no immediate large urban center) Mojesz’s share of university graduates is likely below the national average but not at the very bottom—placing it in the “Low” category.
29,"Based on regional socio-economic profiles Lubin County (powiat lubański) sits above the national average in tertiary‐educated share—driven by the KGHM-related workforce proximity to Wrocław’s labor market and higher incomes—yet below the largest urban centers (e.g. Wrocław Szczecin). Placing it in the same bracket as other moderately strong industrial/politechnical districts (like Częstochowa or Zawiercień Ski counties) the most consistent classification is:

Answer: High"
30,Based on its location in the well-educated suburban catchment of Wrocław (Dolnośląskie voivodeship) and comparing to the qualitative benchmarks above ulica Rakowa 55-114 in Wisznia Mała most closely aligns with the “High” class.
31,Low
32,Very High
33,Based on its setting—a small village in the Opole region not too far from a modest‐sized town with socio‐economic characteristics similar to other rural districts in central Poland—I would place ulica Cmentarna 17 Szczedrzyk Ozimek (Opolskie) in the “Medium” category.
34,Medium
35,Medium
36,Answer: Medium
37,Answer: Very High
38,Medium
39,Low
40,Based on the village’s location in Tczew County (a moderately‐developed semi‐rural area in Pomorskie) and by analogy with similar Polish rural districts that typically cluster around the national mean I would classify Szprudowo’s share of university‐educated residents as “Medium.”
41,Based on Przymorze Małe’s location in the major urban academic‐oriented city of Gdańsk—home to multiple universities and a large community of professionals—the share of university‐educated residents is best classed as: Very High.
42,Based on Warzno’s location in the Pomeranian (Pomorskie) voivodeship—within commuting distance of the Tri-City metropolitan area but still a small rural village—the share of university-educated residents is above average for Poland’s countryside but below that of true urban cores. I would therefore place it in the “High” class.
43,Low
44,Based on Netta Druga’s very rural location in Podlaskie—the least urbanized and one of the lower‐educated provinces in Poland—and comparing it to the other Polish village benchmarks (where even the lowest‐ranked Polish locales hit “Low” rather than “Very Low”) the most appropriate class is: Low.
45,Based on its rural character balanced by proximity to the university town of Zielona Góra—and benchmarking against similar Lubuskie districts—I’d classify Świdnica (Zielonogórski Lubuskie) as exhibiting a Medium share of residents with at least a university degree.
46,Medium
47,Based on its location—a small rural village in Makowski county (far from major urban centres) but within the relatively better-off Masovian Voivodeship—Modzele is likely to exhibit only a modest share of university-educated residents.  I would classify it as: Medium.
48,Based on its small‐village agriculturally dominated character in a rural gmina of central Masovia (analogous to Niwiski/Mokobody – also “Medium”) Ciemno Gnojna is best classed as Medium.
49,High
50,Low
51,Based on its location in a rural‐suburban gmina just outside Rzeszów (a mid‐sized university city) and the overall educational profile of Podkarpackie (below the national average but boosted around the regional capital) I’d place Świlcza in the “Medium” class.
52,Based on its location in a predominantly rural less economically developed part of Podkarpackie (Sanocki district) – a region that compared with other Polish provinces shows lower rates of university‐level attainment – the share of highly educated (university‐graduated) residents in Bełchówka is best classified as Low.
53,Low
54,"Based on its location in a predominantly rural part of Lubelskie—with comparable nearby villages (e.g. Czołki in Sitno) rated “Medium”—and taking into account regional education levels infrastructure and labour-market characteristics the share of university-educated residents in Polubicze Wiejskie is best classified as:

Answer: Medium"
55,Answer: Medium
56,Medium
57,"Based on Mościce’s profile – an urban industrial suburb of Tarnów (a mid‐sized city in Małopolskie) with average access to higher‐education institutions but without the academic pull of a major university town – the share of tertiary‐educated residents is likely around the regional mean. 

Answer: Medium"
58,"Based on the location’s inclusion in Kraków County—an area closely integrated with Kraków’s strong academic and professional labor market—and by analogy with similarly suburban/rural localities around major university centres (which tend toward above-average tertiary attainment) Ostrężnica would be classified as:

Answer: High"
59,High
60,Based on its location in Chrzanów County (a semi‐rural area on Kraków’s periphery) and comparing it to similar Małopolskie villages (e.g. Morawczyna → Low but those are in the remote Tatra zone) Kwaczała’s proximity to larger urban centers suggests a somewhat higher share of university‐educated residents than the mountain districts but still below the top‐tier urban districts. Final classification: Medium.
61,Very High
62,Medium
63,Very High
64,High
65,Very High
66,Answer: High
67,Based on its location in a smaller outlying settlement in the Trenčín region – where tertiary‐educated share runs in the mid‐teens percentage range – we would classify Bobot’s proportion of university graduates as Medium.
68,"Based on its location in a small rural municipality in the under-developed Nové Zámky district of the Nitra Region – an area with below‐average tertiary‐education rates in Slovakia – the share of university‐educated residents is likely in the “Low” bracket.  
Answer: Low"
69,Based on its small‐village non‐metropolitan location in the Orava area of Žilina Region—where tertiary‐level attainment is well below the national average—I would classify Žaškov’s share of university graduates as Very Low.
70,Very Low
71,Based on regional tertiary‐education rates in Slovakia (where Prešovský kraj is among the lowest with under roughly 20% of adults holding a university degree) the share of highly educated individuals in Terňa (Prešov region) falls into the “Very Low” category.
72,Based on Košice’s overall tertiary‐education rates (roughly in the low‐20 percent range) and the fact that Južné Mesto is a large prefabricated‐housing estate with a working‐class history its share of university‐educated residents would best match the “Medium” benchmark.
73,Answer: Very High
74,Based on its location in the affluent Prague-West district just outside Prague the very high share of commuters to Prague’s knowledge-economy jobs and the generally above-average educational profile of Průhonice residents the proportion of university graduates here would fall into the “Very High” category.
75,"Based on the regional profile of Moravskoslezský kraj (where tertiary‐educated share hovers around the high-teens percent) and the fact that Výškovice u Slatiny is a small village in that district the share of university graduates would fall into the “Low” bracket.  
Answer: Low"
76,Answer: Very Low
77,Based on its socio‐economic profile—an established regional centre with a university (Univerzita Jana Evangelisty Purkyně v Plzni) above‐average industrial employment but below Prague’s and Central Bohemia’s share of graduates—the Plzeňský kraj would most naturally sit in the “Medium” category for proportion of university‐educated adults.
78,Based on Karlovarský kraj’s historically low tertiary‐attainment rates (among the lowest in the Czech Republic) the small‐town context of Loket and its peripheral location and by benchmarking against the provided “Very Low” example in neighbouring Ústí nad Orlicí we would classify Loket’s share of university‐educated residents as Very Low.
79,Answer: Low
80,Based on its remote small‐village setting in the Liberec region—similar to other mountain/forest municipalities with limited higher‐education pull—I’d classify Javorník as having a Low share of university‐educated residents.
81,Answer: Medium
82,Based on Vysočina’s predominantly rural character its position near the lower end among Czech regions in tertiary‐education rates and the small‐village context of Velký Beranov the share of university graduates there is best classed as “Low.”
83,Based on Holasice’s location in the commuter belt of Brno (a major university city) and the generally higher tertiary‐education share in Jihomoravský kraj (around 18–20%) I would classify the proportion of highly educated residents there as Medium.
84,Based on its location in the Olomoucký region—an average‐to‐above‐average Czech region—and the fact that Újezd is a small municipality but within easy commuting distance of Olomouc (with its universities and better‐educated workforce) I’d place its share of university graduates in the “Medium” bracket.
85,Medium
86,Very High
87,Based on Gyömrő’s location in the Budapest agglomeration (Pest county) its strong commuter links to the capital and relatively higher local socioeconomic profile the share of tertiary‐educated residents is best classed as High.
88,"Based on Fejér’s demographic and socio‐economic profile – a moderately prosperous partly suburban county with tertiary attainment rates close to the national average (around 20–21 %) and given that small villages nearby larger cities typically fall into our “Medium” bracket – Seregélyes (8111 Seregélyes Fejér HUN) should be classified as:

Answer: Medium"
89,Answer: High
90,Based on Veszprém county’s above‐average socioeconomic profile in Hungary (Central Transdanubia) coupled with Városlőd’s rural character but its proximity to Ajka and Veszprém city—and by analogy to similarly placed villages in Poland and the other benchmarks—I would classify its share of tertiary‐educated residents as Medium.
91,Medium
92,Based on Vas county’s relatively strong tertiary‐education rates (among the highest in Hungary) and Sorkifalud’s proximity to Szombathely (a regional university town) the share of university‐educated residents here would be classified as High.
93,Low
94,High
95,Based on Somogy county’s overall socio‐economic profile—rural character below‐national‐average tertiary attainment and limited local higher‐ed institutions—I’d classify Mezőcsokonya’s share of university‐educated residents as Low.
96,Low
97,"Based on Borsod-Abaúj-Zemplén megye’s overall low tertiary‐education rate (among the bottom in Hungary) and given Szikszó’s small‐town peri-urban profile within that county it aligns with the “Very Low” benchmark. 
Answer: Very Low"
98,Low
99,Very Low
100,Based on Ebes’s location in a predominantly rural lower-educated county but its close ties to nearby Debrecen (a major university town) I’d place its share of university‐educated residents at a Medium level.
101,Very Low
102,Based on Bács-Kiskun’s predominantly rural agricultural character and its below-national‐average share of university‐educated residents (roughly low-20% vs. Hungary’s ~30%) I’d classify Soltvadkert’s tertiary‐education rate as Low.
103,Based on Murony’s location in Békés county—a predominantly rural lower‐development part of Hungary with educational attainment below national averages—the share of university‐educated residents is best classified as Very Low.
104,Based on its size (≈44 000 inhabitants) role as a regional centre in Csongrád-Csanád (though without a full university campus beyond a satellite faculty) and its labour‐market/educational profile sitting above rural hinterlands but below Hungary’s major university cities Hódmezővásárhely most plausibly falls into the “Medium” bracket for share of tertiary‐educated residents.
