,desc
31,Based on Wolibórz’s setting in the largely rural peripheral Kłodzki district of Dolnośląskie—an area without a major university hub and with socio‐economic characteristics closer to mountain/spa towns than to urban centres—the share of university‐educated residents is expected to fall below the national average yet above the very lowest tiers. I would therefore classify it as: Low.
32,Based on Popowice’s location as an urban quarter of Wrocław (one of Poland’s largest university and research hubs) its strong pull of students and young professionals and by analogy to Szczecin’s Dąbie district being rated “Very High” I assign Popowice Wrocław Dolnośląskie the class: Very High.
33,"Based on the patterns in the provided benchmarks—rural villages in central and eastern Poland (Łódzkie Lubelskie Lubuskie Mazowieckie) almost invariably fall into the “Medium” band for share of university‐educated residents—and given that Szczedrzyk is a small village in Gmina Ozimek (Opolskie) immediately adjacent to the regional capital Opole (which itself has a moderately educated workforce) the most consistent classification is:

Answer: Medium"
34,Medium
35,Based on its location in a small rural village in Sieradzki (central Łódzkie) by analogy with Łódzkie rural examples (e.g. Łazy Dąbrowa → Medium) and average education levels in similar Polish countryside districts Wola Będkowska would likewise fall into the Medium class.
36,"Based on its setting – a small rural village in Gmina Parzęczew (Zgierski powiat) within Łódzkie – Opole will have a share of university‐educated residents comparable to other Polish countryside localities in Łódzkie (e.g. Łazy Dąbrowa) which we’ve classed as Medium. The proportion of tertiary‐educated adults in such areas typically falls in the mid‐teens to low twenties percent range matching the “Medium” benchmark.  

Answer: Medium"
37,Answer: Very High
38,Medium
39,Low
40,High
41,Answer: Very High
42,Based on its location in the commuter‐belt of the Tri-City (Gdańsk–Gdynia–Sopot) area—where overall educational attainment is above the national average even in outlying villages—and by analogy to similar “peri-urban” communities (e.g. Rokitno Szlacheckie in Silesia classified as High) I would classify Warzno Szemud Wejherowski Pomorskie as: High
43,Based on its location—a small rural settlement within the Dębnica Kaszubska commune (outside the main urban agglomerations of the Pomeranian region) but still in reach of Słupsk’s labor and education market—the share of university‐educated residents is most consistent with the “Medium” class.
44,Based on its location in a small predominantly rural village in Podlaskie (one of Poland’s less urbanized and lower‐education regions) but following the pattern that typical Polish rural districts trend around the “Medium” benchmark I’d classify Netta Druga’s share of university‐educated residents as: Medium.
45,"Based on its location – a small village in the Zielonogórski district of Lubuskie (a rural/suburban area around Zielona Góra) – Świdnica’s share of university‐educated residents is likely in the same “middle” range as other similar Polish villages.  

Answer: Medium"
46,Answer: Medium.
47,Medium
48,Based on its rural setting in the Masovian Voivodeship (outside the main Warsaw urban area) and by analogy to similarly‐situated villages in Żyrardów and Siedlce counties (which we’d class as “Medium”) Ciemno Gnojna would likewise fall into the Medium category for share of university‐educated residents.
49,High
50,Based on the village’s location in a generally lower‐educated Świętokrzyskie region (despite its proximity to Kielce) and by analogy with similar rural localities in poorer provinces Gruszka Zagnańsk Kielecki Świętokrzyskie would be classified as Low.
51,"Based on its location in the commuter belt of Rzeszów (a regional university centre) yet lying in Podkarpackie (one of Poland’s lower-tertiary‐attainment voivodeships) Świlcza’s share of university graduates is likely around the national average for rural/peripheral districts. This aligns with the “Medium” benchmark.  

Answer: Medium"
52,Low
53,Low
54,Based on its location in a small rural village within the less‐developed Lubelskie region (Polubicze Wiejskie Gmina Wisznice Bialski) where tertiary attainment rates are relatively low compared to more urbanized districts the estimated share of university‐educated residents falls into the “Low” category.
55,High
56,Based on its profile—a small gmina‐seat town in the relatively low‐education Lubelskie region—and by analogy with similar Lubelskie villages (e.g. Czołki: Medium) Wąwolnica’s share of university graduates is best classified as: Medium.
57,"Based on the fact that Mościce is an industrial-housing quarter of Tarnów (a mid-sized Małopolskie city without a major university campus) its share of university-educated residents will be neither very low nor matching a large academic centre. It falls into the “Medium” bracket.  
Answer: Medium"
58,Based on its location—a small village in the Krakowski district of Małopolskie within the Kraków commuter belt—and by analogy with similar semi-rural/suburban communities in our benchmarks Ostrężnica is best classified as having a Medium share of university-educated residents.
59,High
60,Based on its rural character in Małopolskie its moderate proximity to Kraków and benchmarking against similarly sized villages in the region Kwaczała most likely falls into the “Low” category.
61,Answer: Very High
62,Answer: Medium
63,Very High
64,Based on its location in the immediate Warsaw suburban belt (Warszawski Zachodni county in Mazowieckie) with a high share of white‐collar commuters and strong access to Warsaw’s universities and job market Ołtarzew would be classified as having a “High” proportion of university‐educated residents.
65,Answer: High
66,High
67,Answer: Medium
68,Low
69,Answer: Low
70,Very Low
71,Answer: Very Low
72,High
73,Answer: Very High
74,Very High
75,Very Low
76,Based on South Bohemian Region’s overall below‐national average share of university graduates (roughly mid-teens percent vs. ~18 % nation-wide) the fact that Drahotěšice is a small rural municipality well outside the main urban centres (České Budějovice Tábor Písek) and by analogy to similarly sized rural Czech localities (e.g. Bučina in Pardubicko classified “Very Low”) we would place Drahotěšice in the “Very Low” class for proportion of highly educated residents.
77,Based on its status as a small rural municipality in the Domažlice district of the Plzeň Region—an area with limited local tertiary‐education institutions and a demographic profile similar to other Czech villages classified as “Very Low” (e.g. Bučina Pardubice region)—we would place Bolkov in the “Very Low” category.
78,Very Low
79,Very Low
80,Based on its small‐village character in the Liberec district (Proseč pod Ještědem area) distance from larger urban centers and how similarly sized Czech rural settlements scored in the reference data Javorník 35 would fall into the “Very Low” category for share of university‐educated residents.
81,Medium
82,Based on the rural character of Vysočina (outside its small regional centre Jihlava) its below‐average share of university‐educated residents and by comparison with similar Czech districts (e.g. those in Pardubický kraj rated “Very Low”) Velký Beranov in Vysočina would be rated: Low.
83,Based on Jihomoravský kraj’s strong higher-education pull (Brno’s universities research institutes etc.) and comparing it to our five‐class benchmarks the share of university‐educated residents there best fits into the “High” category.
84,Based on Újezd’s small‐municipality predominantly rural character in the Olomoucký Region—where local tertiary attainment rates tend to run below the national average—I would place its share of university‐educated residents in the “Low” category.
85,Answer: Medium
86,High
87,Based on Gyömrő’s location in Pest County just outside Budapest—an area with strong labour markets good transport links and above‐average tertiary attainment in Hungary—I would classify its share of university‐educated residents as High.
88,Medium
89,"Based on Tata’s location in one of Hungary’s more affluent Budapest-adjacent counties (Komárom-Esztergom) but noting it’s still a small town without a major university campus the share of tertiary-educated residents is above the national rural average but not at the top urban levels. I therefore classify it as:

Answer: Medium"
90,Very Low
91,High
92,Based on its location—a small village in Vas county (Western Transdanubia) where overall educational attainment is above the national Hungarian average but still below the major urban centres—and comparing to the qualitative benchmarks Sorkifalud would fall into the “Medium” class.
93,Based on Söjtör’s rural setting in Zala – a county that lags behind the national average in tertiary attainment – and by analogy with similarly sized Hungarian villages (typically 10–15 % university‐educated) the share of highly educated residents here most closely corresponds to the “Low” benchmark.
94,Answer: High
95,"Based on the roughly 16 % tertiary‐level attainment in Somogy county (and taking into account that Mezőcsokonya is a small rural settlement) it sits above the “very low” belt but below national urban averages.  It therefore best matches the Medium benchmark.  
Answer: Medium"
96,Low
97,Very Low
98,Low
99,Based on Nógrádsipek’s location in the under-developed rural Nógrád county—one of Hungary’s lowest‐ranking areas in terms of income urbanization and tertiary‐education attainment—it most closely aligns with the “Very Low” benchmark.
100,Based on its location in a relatively under-educated eastern Hungarian county (albeit close to Debrecen’s university city) and comparing to the Szabolcs‐Szatmár‐Bereg example (Very Low) and typical Hajdú-Bihar levels Ebes would be classified as Low.
101,Answer: Low
102,Low
103,Very Low
104,Medium
