,desc
72,Based on Terňa’s location in the under-developed low-tertiary-attainment Prešov Region of eastern Slovakia—comparable to other rural low‐education areas in neighbouring countries—I’d classify its share of university‐educated residents as Low.
73,High
74,High
75,Based on the Moravskoslezský region’s historically industrial profile (lower tertiary‐education share than Prague or Brno) but still hosting a major university in Ostrava the proportion of university‐educated residents in Výškovice u Slatiny is best classified as Medium.
76,Low
77,"Based on its being a small municipality in the largely rural Plzeň region (and by analogy to Holasice in Jihomoravský which we rated “Medium”) you’d expect Bolkov’s share of tertiary‐educated residents to fall squarely in the medium bracket. 

Answer: Medium"
78,Answer: Medium
79,Based on the Ústecký region’s relatively low share of tertiary‐educated residents compared both to the national average and to regions like Prague or South Moravia I would classify it as Low.
80,Based on its being a small fairly remote village in the Liberec region—yet still within the Czech Republic’s generally higher‐than‐Poland/Hungary baseline for tertiary education—the share of university‐educated residents would most likely fall into the Medium category.
81,"Answer: Medium

Dvůr Králové nad Labem is a midsize district town (≈16 000 inhabitants) in Královéhradecký kraj. It is neither a major university hub (like Praha or Brno) nor a small rural village. Education levels here typically align with regional averages for the Hradec Region. Hence the proportion of university‐educated residents is best classified as “Medium.”"
82,Based on the location in a moderately urbanized non‐metropolitan region (Pardubický kraj) with tertiary‐education rates below Prague but around the Czech average the proportion of university graduates would classify as: Medium.
83,Low
84,Answer: Medium
85,Based on its location in the Zlín Region—which ranks below the Czech average in share of tertiary‐educated residents—and the fact that Želechovice nad Dřevnicí is a small suburban village (close to the city of Zlín and its technical university but still outside the main urban core) the proportion of university graduates here is likely around regional norms.  Against our five‐class benchmarks that points to a “Medium” share of highly educated individuals.  Answer: Medium
86,Answer: Medium
87,High
88,Based on Seregélyes’s status as a small rural town in Fejér (outside the higher‐educated belt around Budapest and Székesfehérvár) and by comparison with similar Hungarian villages the share of university graduates is likely below the national mean but not the very lowest.  I therefore place it in the “Low” class.
89,Answer: Medium
90,Answer: Low
91,Answer: Medium
92,Medium
93,"Based on Söjtör’s location – a small predominantly rural village in Zala County (outside the more urbanized centers like Zalaegerszeg) – and by comparison with similar Hungarian rural communities (e.g. Nógrádsipek rated “Very Low” in Nógrád County) we would place Söjtör one notch above the very lowest benchmark but still below national averages.  
Answer: Low"
94,Answer: High
95,Answer: Low
96,"Based on Tolna megye’s tertiary‐education share (around 18 % of adults with at least a university degree) which places it below the regional/neighboring‐country benchmarks for “Medium” (≈20 %+) but above the very lowest (<14 %) the appropriate class is:

Answer: Low"
97,Low
98,Very Low
99,Medium
100,Very Low
101,Low
102,Based on Soltvadkert’s location in the largely agricultural lower‐education Bács-Kiskun county (outside major university centres) and comparing it to our rural Hungarian benchmark (Nógrádsipek = Very Low) Soltvadkert would still fall into the “Low” category.
103,Answer: Very Low
104,Low
