,desc
30,"Based on Wisznia Mała’s proximity to Wrocław its character as a commuter‐suburb with growing residential developments and a relatively affluent professional population the share of university-educated residents is above the national average but not quite at the level of Warsaw’s core or top university towns.  

Answer: High"
31,"Based on its location – a small village in rural Kłodzko County (Dolnośląskie) whose share of university‐educated residents tends to track around the provincial average and is comparable to other rural gminas in Lower Silesia (e.g. Rynarcice/Rudna) – Wolibórz would be classified as:  
Medium"
32,Based on Popowice being an urban district of Wrocław—a major university city with a high share of graduates—I would classify its share of highly educated residents as Very High.
33,"Based on its location—a small village in the Opole (Opolskie) region comparable to other Polish rural communities that generally fall into the Middle tier of tertiary‐educated share—I would classify Szczedrzyk as:  
Medium."
34,"Based on Łambinowice’s rural character in Nysa County (Opolskie) its distance from major academic centres and the regional socio-economic profile the share of university-educated residents is likely on the lower side. 

Answer: Low"
35,Based on the fact that Wola Będkowska lies in the largely rural Sieradzki district of central Łódzkie—with modest urban influence from nearby Sieradz and Łódź but no major university hub directly in its catchment—it most closely aligns with the “Medium” class of university‐educated share.
36,"Based on its location – a small village in the largely rural Piotrkowski county of Łódzkie (outside major university hubs like Łódź) – the share of university-educated residents is likely around average for Polish rural areas.  
Final class: Medium"
37,Based on its rural character distance (~25 km) from the regional centre Łódź and comparison to similarly situated villages in Łódzkie and other voivodeships Opole (Gmina Parzęczew Zgierski) would most likely fall into the Medium class.
38,High
39,Answer: Medium
40,Low
41,Medium
42,Answer: Very High
43,High
44,Answer: Medium
45,Answer: Medium
46,Medium
47,"Based on its location in the suburban ring of the voivodeship capital Zielona Góra—home to a university and a regional business hub—Świdnica’s share of university‐educated residents is above the national rural average but not at the level of a major metropolis. It corresponds to the “High” class.  
Answer: High"
48,Medium
49,Low
50,Medium
51,"Based on the district’s socioeconomic profile – a largely rural/suburban area in Świętokrzyskie Voivodeship outside the regional capital – and comparing it to the Polish benchmarks above the share of university‐educated residents in Gruszka (Gmina Zagnańsk Powiat Kielecki) would be classified as:

Answer: Low"
52,Medium
53,Low
54,Low
55,Low
56,Medium
57,Low
58,Based on Wąwolnica’s location – a small rural gmina in eastern Lubelskie (one of Poland’s less‐urbanized lower‐education provinces) yet within commuting distance of the mid-sized city of Puławy – the share of university‐educated residents would most closely align with the “Medium” benchmark. Answer: Medium
59,Answer: Medium
60,Answer: High
61,High
62,Medium
63,Answer: Medium
64,Answer: Very High
65,Low
66,Answer: Very High
67,Very High
68,High
69,Based on Trenčín kraj’s mid-range share of tertiary graduates (higher than the Slovak average outside Bratislava but below the top regions like Bratislava or Košice) the proportion of highly educated individuals would be classified as Medium.
70,Low
71,Answer: Low
72,Low
73,Based on Terňa’s small‐village character in the lower‐educated Prešov Region of eastern Slovakia—comparable to the very lowest rural benchmarks—I’d classify its share of university‐educated residents as Very Low.
74,Answer: Medium
75,"Based on its location in Prague – the Czech Republic’s capital with the highest share of university‐educated residents – even an outer district like Praha 10 scores at the top end.  
Answer: Very High"
76,Based on Průhonice’s position in the Prague commuter belt its very high income levels the presence of well-educated in-migrants and its reputation as an affluent suburb the share of university‐educated residents in Do Krásy Průhonice can confidently be classified as Very High.
77,Based on the fact that Výškovice u Slatiny lies in the Moravskoslezský kraj (where about a quarter of the adult population hold a tertiary degree) its proximity (30 km) to Ostrava’s universities and typical rural‐commuter settlement patterns its share of graduates is unlikely to be in the very top or bottom tier but clusters around the national average.  Therefore “Medium.”
78,Based on its rural character in a mid‐level development region (Plzeňský kraj) Bolkov’s share of university‐educated residents would fall into the “Low” category.
79,Low
80,Very Low
81,"Based on the socioeconomic profile of Liberecký kraj (mixed industrial‐tourist economy a single regional university below‐Prague urbanization levels but roughly around the national average for tertiary attainment) and comparing it to the five‐class benchmark (Prague‐area “Very High” Central Bohemia/other large regions “High” most regions clustered at “Medium” and more rural/peripheral areas at “Low” or “Very Low”) Liberecký kraj best fits into the Medium category.  
Answer: Medium"
82,Answer: Medium
83,Low
84,Medium
85,Based on its small‐village character in a predominantly rural part of the Olomouc Region—with limited local higher-education infrastructure and a demographic profile similar to other low-density Czech municipalities—I would classify Újezd (783 96) as having a “Low” share of university‐educated residents.
86,Based on its location—a small town in the Zlín region (whose tertiary‐educated share is below the national average) but in the commuter belt of the mid‐sized city of Zlín—I would classify Podřevnická Želechovice nad Dřevnicí as having a Medium proportion of university‐educated residents.
87,High
88,Answer: High
89,Low
90,"Based on Komárom-Esztergom’s relatively above-national-average share of university graduates (but still below the top tiers like Budapest or Pest) the proportion falls into the Medium class.  
Answer: Medium"
91,Based on Veszprém megye’s overall socioeconomic profile—stronger than Hungary’s per‐iphery counties but below Budapest and the very top performers—the share of university graduates falls into the Medium category.
92,High
93,Low
94,Based on Söjtör’s rural setting in Zala (one of Hungary’s less urbanised lower-education-rate counties) its small-village character and comparison to similar Hungarian localities (e.g. Baktalórántháza Varsád) the share of university‐educated residents is best classified as Low.
95,Answer: High
96,Based on Somogy county’s below-average tertiary attainment (rural agriculture-dominated with education levels lower than the national mean but not the very lowest in Hungary) and Mezőcsokonya being a small village the share of university graduates is best classified as “Low.”
97,"Based on Szikszó’s location in Borsod-Abaúj-Zemplén (one of Hungary’s less affluent lower-education regions) and its small-town profile the share of university graduates is expected to be in the “Low” category.  
Answer: Low"
98,Low
99,Answer: Low
100,Based on the rural setting of Ebes in Hajdú-Bihar (outside of the university hub of Debrecen) and by analogy to similar eastern‐Hungarian villages (e.g. Baktalórántháza Varsád) the share of university‐educated residents there would most likely fall into the Low category.
101,Based on the socio‐economic profile of Tiszakécske (a small spa town in the largely rural Bács-Kiskun county) and benchmarking against the provided qualitative classes the share of university‐educated residents here is likely Low.
102,Based on Soltvadkert’s size (≈7 000 inhabitants) its location in largely agricultural Bács-Kiskun County (outside of any major university centres) and by analogy with similarly‐sized Hungarian towns (e.g. Baktalórántháza Varsád) we’d expect its share of university graduates to fall below the national average but above the very lowest rural pockets.  Answer: Low.
103,Low
104,Medium
