,desc
50,Based on its location—a small village in the largely rural Świętokrzyskie region—and by analogy with similar Polish rural districts (which nearly all fall into the Low‐education bracket) I would classify Gruszka Zagnańsk Kielecki Świętokrzyskie as having a Low proportion of university-educated residents.
51,High
52,Based on its location in a sparsely populated rural part of Podkarpackie Voivodeship (Sanok County) – an area with below‐average higher‐education attainment in Poland – the share of university‐educated residents in Bełchówka would align with the “Low” benchmark.
53,Based on its rural setting in the Podkarpackie region (a less‐urbanized lower‐income voivodeship) its proximity to a small county seat (Mielec) rather than a major metropolis and by analogy with other Polish villages in our sample we would classify Otałęż as having a “Low” proportion of university‐educated residents.
54,Low
55,Based on its rural character but close proximity to the university city of Lublin—similar to the Niwiski/Mokobody example—I would classify ulica Łysakowska 23 Jakubowice Murowane as “Medium.”
56,Based on its rural setting in Puławy County (Lubelskie)—similar to other small Lubelskie villages that scored “Low” in university‐educated share—the appropriate classification for ulica Łopatki 88A-88A Wąwolnica is: Low.
57,Based on Mościce being an urban/industrial district of Tarnów (a mid-sized city with local university branches and a relatively well-educated workforce) its share of university graduates is above the regional average but not at the top-tier large-city level.  Answer: High
58,High
59,"Based on Nowy Sącz’s status as a mid-sized urban center (pop. ~84 000) its role as a county seat with higher-education institutions present—and by analogy to other provincial cities classified as “High” (e.g. Częstochowa)—the share of tertiary-educated residents should be in the “High” category.  
Answer: High"
60,Answer: Low
61,Very High
62,Medium
63,Answer: Very High
64,Very High
65,Answer: Very High
66,High
67,Answer: Low
68,Low
69,Based on the regional benchmarks (e.g. Bratislava highest Trnava/Trenčín above‐average Nitra/Banská Bystrica more moderate Prešov/Košice lower) and the fact that Žilinský kraj (Dolný Kubín district) sits modestly above the Slovak average tertiary‐education share we classify Žaškov (Žilinský kraj) as Medium.
70,Low
71,Based on its location in a rural part of the Prešov Region (one of Slovakia’s less‐educated regions) and by analogy with the qualitative benchmarks Terňa would fall into the “Low” class.
72,Based on its location in an eastern‐Slovak urban housing estate—Košice IV’s Južné Mesto is part of a post-socialist panelák district with below-average university attainment for Slovakia’s major cities—I would place its share of tertiary graduates in the “Low” category.
73,Answer: Very High
74,"Based on Průhonice’s location in the affluent Prague‐West commuter belt—home to major research parks a highly mobile professional population and strong ties into Prague’s labour market—the share of university‐educated residents here will be among the very highest in the country.  
Answer: Very High"
75,Based on its small‐village status in a relatively industrial lower‐attainment region (Moravskoslezský kraj) and by analogy to similar Czech rural benchmarks the inferred share of university‐educated residents in Výškovice u Slatiny would fall into the “Low” category.
76,Very Low
77,Based on Bolkov’s small‐village status in rural parts of the Plzeňský kraj (outside major urban centres like Plzeň city) where overall university‐graduate shares run below the national average and closer to other low‐education rural municipalities the estimated class for the proportion of highly educated (university‐level) residents is: Low.
78,Based on Loket’s location in the Karlovarský region—which ranks among the lowest in the Czech Republic for share of university‐educated residents—and its small‐town tourism‐and‐service economy the proportion of highly educated individuals is best classified as Very Low.
79,Very Low
80,Answer: Very Low
81,Medium
82,Based on Vysočina’s largely rural profile outside its few urban centres and comparing its tertiary‐education rates to other Czech regions (Prague and Central Bohemia being “High/Very High” and regions like Pardubice or Ústí nad Labem being “Very Low”) Velký Beranov in Vysočina would most likely fall into the “Low” class for proportion of university‐educated residents.
83,Medium
84,Based on its small‐village character in a largely rural part of Olomoucký kraj and by analogy with similar Czech localities Újezd (783 96) would fall into the “Low” category.
85,Based on the village’s proximity to Zlín (a regional‐level city with a university campus) the local commuter profile and regional educational averages in Zlínský kraj the share of tertiary‐educated residents at this address would most closely align with a “Medium” classification.
86,Very High
87,Based on Gyömrő’s position as a small commuter town in Pest County (the affluent suburban ring around Budapest) its likely above‐average access to higher‐education institutions and better local labour market but still not matching the concentration you’d find in a regional centre or the capital I’d classify its share of university‐educated residents as Medium.
88,Based on its rural small-town character—despite being in the relatively well-off Fejér county close to Székesfehérvár—Seregélyes is unlikely to exceed the national‐average share of tertiary graduates by much. Its share of university‐educated residents would best be classed as Low.
89,Based on Tata’s status as a small but economically relatively well-off county seat in Komárom-Esztergom (a county with above-average GDP per capita proximity to Budapest and established industry) – yet without the size or institutional draw of a regional capital – its share of university-educated residents is likely above the rural/Hungarian average but below that of major cities.  That best corresponds to the “Medium” class.
90,Low
91,High
92,Medium
93,Low
94,High
95,Based on Mezőcsokonya’s location in rural Somogy (a lower‐development aging hinterland outside of Kaposvár) and its small population base – both factors linked to below‐average university attainment in Hungary – the share of highly educated residents would be classified as: Low.
96,Based on its location in rural Tolna (county tertiary‐degree share ≈15–16 %) slightly below the national average but well above the low‐attainment eastern counties Varsád would fall into the Medium class.
97,Based on the socio‐economic profile of Borsod‐Abaúj‐Zemplén (an eastern post‐industrial Hungarian county with below‐average tertiary attainment) and the benchmarks above the share of university graduates in Szikszó’s county is best classified as “Low.”
98,Based on Heves county’s overall socio‐economic profile—moderate urban centers like Eger with a university but also large rural areas—I’d place Vécs (Heves) in the “Medium” bracket for tertiary‐educated share.
99,Low
100,Low
101,Based on Bács-Kiskun’s relatively low tertiary attainment rates (among Hungary’s lowest) the small‐town character of Tiszakécske and absence of a local university I would classify the share of university‐educated residents on Strand utca Tiszakécske as Low.
102,Answer: Low
103,Low
104,Based on Hódmezővásárhely’s location in the less-educated Great Plain region its below-national-average share of university graduates and by analogy to similarly profiled county seats in Hungary the proportion of highly educated individuals there falls into the “Low” class.
