,desc
43,Based on its being a small rural village in Słupsk County (Pomorskie)—similar in profile to the other low‐rated Polish rural locations—Ochodza’s share of university graduates would be classified as “Low.”
44,Based on its location—a small rural village in the relatively peripheral Podlaskie region—and by analogy with similarly sized Polish settlements Netta Druga would be classified as having a Low proportion of university‐educated residents.
45,Based on its being a small village in the largely rural Zielonogórski district of Lubuskie – similar to other rural Lubuskie localities (which scored “Low”) – Świdnica is best classified as “Low.”
46,Low
47,Low
48,High
49,Medium
50,"full address of the given location is Gruszka Zagnańsk Kielecki Świętokrzyskie POL.  
Answer: Low"
51,Based on its function as a commuter‐suburb of Rzeszów (a growing university town) and the relatively higher share of tertiary‐educated residents you’d expect there versus a typical Podkarpackie village I would rate Świlcza’s proportion of university graduates as: High.
52,Low
53,Low
54,Based on its location in a small rural village in Bialski (Lublin Voivodeship)—one of Poland’s less economically and educationally developed regions—the share of university‐educated residents is expected to fall into the “Low” category.
55,Based on its rural character despite proximity to Lublin and by analogy with other Polish villages in comparable settings Jakubowice Murowane falls into the “Low” class for share of university‐educated residents.
56,Based on its location in a predominantly rural part of Puławy County (Lubelskie voivodeship) – an area with below-average university-graduate rates in Poland – this district would fall into the “Low” class.
57,Medium
58,High
59,Based on its size (approx. 80 000 inh.) role as a regional service centre (with local higher‐ed institutions) but lacking the very high graduate shares of major metros Nowy Sącz would fall into the “Medium” class.
60,Low
61,Very High
62,Based on its rural‐village setting in Gmina Dębe Wielkie (Miński powiat) – similar to other small Mazowieckie villages (e.g. Niwiski Mokobody) – the share of university‐educated residents is expected to be in the “Low” bracket.
63,Based on the benchmarks (e.g. central‐city Szczecin district scored “Very High” Częstochowa “Medium” rural areas “Low/Very Low”) and knowing Praga-Południe is a major urban district of Warsaw (the country’s most educated city) its share of university‐educated residents is best classified as “Very High.”
64,Answer: High
65,Based on its location in the Bratislava region—Slovakia’s most highly‐educated region overall—and the fact that even smaller towns in that metro area benefit from high rates of tertiary attainment yet Malacky itself is not a large city the proportion of university‐educated residents would best be classed as Medium.
66,Answer: Medium
67,Answer: Medium
68,Answer: Low
69,Answer: Low
70,"full address of the given location is Mýtna Lučenec SVK  
Answer: Low"
71,Very Low
72,High
73,Very High
74,Based on its location in the affluent Prague-suburb municipality of Průhonice (Praha-západ district Středočeský kraj) which is known for high incomes strong ties to research and technology institutes and commuters into Prague’s labor market (where tertiary attainment exceeds national averages) I would classify the share of university-educated residents there as Very High.
75,Very Low
76,"Based on its small‐scale largely rural character in the South Bohemian Region (Jihočeský kraj) and by analogy with similarly situated Czech villages (e.g. Bučina in Pardubický kraj being “Very Low”) Drahotěšice’s share of university graduates is best classified as:  
Answer: Low"
77,Low
78,Based on Loket’s location in the Karlovy Vary region—a small tourism‐focused town in one of the Czech Republic’s lower–tertiary‐attainment regions—I would classify its share of university‐educated residents as Low.
79,Based on its location in the economically weaker post‐industrial Ústecký region and its small‐village character the share of university‐educated residents in Lukov (418 04) would fall into the “Very Low” category.
80,"Based on its location—a small rural village in the Proseč pod Ještědem area of the Liberec Region—and by comparison with other Czech regions (where Pardubický kraj was rated “Very Low” and Liberec typically falls below the national average for university‐educated share) the most appropriate class is:

Answer: Low"
81,Medium
82,Low
83,High
84,Based on the regional tertiary‐education rates (Olomoucký kraj sits slightly below the national average but well above Pardubický kraj) I’d classify 783 96 Újezd Olomoucký CZE as Medium.
85,Medium
86,Very High
87,High
88,Based on Fejér megye’s overall socio-economic profile (a relatively developed Central Transdanubia county with a strong industrial and commuter-belt influence around Székesfehérvár) and Seregélyes’s role as a small settlement in that context the share of university-educated adults is most consistent with the “Medium” benchmark.
89,Medium
90,Low
91,Answer: Medium
92,Based on Sorkifalud’s status as a small primarily residential village in Vas county just outside Szombathely (a regional urban centre with a university) and Vas’s relatively high socio‐economic profile compared to Hungary as a whole I would place its share of university‐educated adults in the “Medium” category.
93,"Based on its rural setting in Zala County and by comparison with similar small‐village locations in Hungary (e.g. Baktalórántháza in Szabolcs‐Szatmár‐Bereg was rated “Low”) Söjtör would likewise be rated:

Answer: Low"
94,Based on Pécs’s status as a mid-sized university city (University of Pécs) in a region whose overall tertiary‐education share sits around the national average—plus by analogy to Częstochowa (Medium) versus larger hubs like Szczecin (Very High)—I would classify Málom Pécs as: Medium.
95,Based on Somogy’s relatively modest but not the lowest share of tertiary‐educated adults (hovering around 11–12 %) – higher than Szabolcs‐Szatmár‐Bereg (Low) but below the national mean – I would classify Mezőcsokonya (Somogy) as Medium.
96,Based on Tolna’s overall educational profile—rural setting small population below‐average graduate share in Hungary’s county rankings—and comparison with similarly sized agriculture-oriented settlements in your benchmark set the proportion of tertiary‐educated residents in Varsád would be classified as Low.
97,Low
98,Low
99,Based on Nógrádsipek’s location in rural Nógrád county—a region with one of Hungary’s lowest per-capita incomes high unemployment and correspondingly low rates of tertiary attainment—I would assign it to the “Low” class.
100,"Based on its small‐village character in a primarily rural area of Hajdú-Bihar (despite proximity to Debrecen) Ebes would be expected to have a below-national-average share of university graduates.  
Answer: Low"
101,Answer: Low
102,Based on Soltvadkert’s location in the largely rural lower-GDP Bács-Kiskun county—with no major university hub at the locality level and historically modest tertiary attainment—the share of university‐educated adults would most likely fall into the “Low” category.
103,Low
104,Low
