,desc
30,Based on the district’s economic profile (largely light‐manufacturing and commuter belt around Wrocław rather than heavy industry) and its accident‐at‐work rate relative to the provided benchmarks Wisznia Mała (Trzebnicki Dolnośląskie) best fits into the “Medium” class.
31,"Based on the district’s predominantly tourism‐and‐service economy limited heavy industry (mining in Nowa Ruda has long since wound down) its relatively small urban centres and largely rural character – all pointing to below‐average workplace accident rates – Wolibórz (Nowa Ruda Kłodzki Dolnośląskie) should be classed as:  
Low"
32,Answer: Medium
33,Low
34,Low
35,Low
36,"Based on the fact that Powiat Zgierski sits in the Łódź metropolitan area—with a mix of light‐to‐medium manufacturing construction and services—it tends to post accident‐at‐work figures somewhat above the national rural average but well below the heavy‐industry hot spots of Silesia.  I would therefore classify Opole Parzęczew Zgierski Łódzkie as:  
Medium."
37,Answer: Medium
38,Low
39,Based on its rural low‐industrial profile (a national park setting with predominantly small‐scale tourism/forestry activities) and by analogy to other very low-accident locales (e.g. Morawczyna) Park Narodowy Bory Tucholskie would be classified as: Very Low
40,Low
41,Based on Przymorze Małe’s location within the large industrialized port‐heavy city of Gdańsk—an area with dense construction logistics and manufacturing activity—I would classify its work‐accident rate as High.
42,"Based on its rural‐commune setting in Wejherowo County (small population low industrial concentration) and by analogy with similarly sized villages in Poland that typically fall into the “Low” bracket the predicted accident‐at‐work level for Warzno Szemud Wejherowski Pomorskie POL is:

Answer: Low"
43,"Based on Ochodza’s rural low‐industrial profile in Słupski District (Pomorskie)—similar to other small villages in the dataset—it aligns with the “Low” accidents-at-work benchmark.  
Answer: Low"
44,"Based on Netta Druga’s rural low‐industrial profile in Podlaskie (Augustowski district)—similar to other small agriculture/forestry‐based Polish districts—we’d expect accident rates to align with the “Low” benchmark.  
Answer: Low"
45,Low
46,Answer: High
47,Low
48,Based on its position as a small industrial‐spa town (with light manufacturing and chemical plants) in Mazowieckie – a voivodeship with moderate occupational activity but not heavy industry – I would classify Ciemno Gnojna Mszczonów Żyrardowski Mazowieckie as Medium.
49,"Based on Radom’s size (a mid‐sized industrialized city in Masovian Voivodeship) and comparing it to similar urban districts (Szczecin – Medium; Częstochowa – Low but with notably strong safety controls) a moderate (“Medium”) level of work‐related accidents is most consistent with the benchmark classes.  

Answer: Medium"
50,Low
51,"Based on the local economic profile (a mix of light industry transport/logistics hubs along the A-4 corridor and proximity to the Rzeszów urban labour market) Świlcza in Rzeszowski county is likely to experience an average (‘Medium’) level of occupational accidents relative to the Czech Hungarian Polish and Slovak benchmarks. Therefore:

Answer: Medium"
52,Answer: Very Low
53,High
54,Low
55,Based on its suburban‐rural character in the low‐industrial Lubelskie region the expected accident‐at‐work incidence for ulica Łysakowska 23 20-257 Jakubowice Murowane is best classified as: Low.
56,Low
57,High
58,"Based on its rural character small size and proximity only to minor local employers (rather than large industrial or urban centres) Ostrężnica in Krzeszowice County would be expected to have relatively few workplace accidents.  
Answer: Low"
59,Answer: Medium
60,Answer: Medium
61,"Based on the location—an inner‐city address in Podgórze Kraków (one of Poland’s largest urban centres with a high density of workplaces in construction services tourism etc.)—and given that Szczecin (another regional capital) rates “Medium” and smaller cities like Częstochowa rate “Low” Kraków’s accident‐at‐work levels would be even higher.  

Final class: High."
62,Medium
63,Answer: Low
64,Answer: Low
65,"Based on the strong industrial and automotive‐manufacturing presence in the Bratislavský kraj (especially around Malacky and nearby Bratislava) which drives a higher frequency of workplace incidents compared both to mostly rural areas (Low/Medium) and even some other urbanized regions the most appropriate qualitative class for accidents at work here is:  
High"
66,Answer: Medium
67,Based on Trenčín’s mid‐range industrial profile (mix of light and medium manufacturing without the heavy‐industry intensity seen in say Silesia or parts of the Czech Republic) its accident‐at‐work rate would be expected to sit around the regional average.  Answer: Medium.
68,Answer: Low
69,Answer: Very Low
70,Answer: Medium
71,Low
72,Based on its industrial profile (notably the large steelworks) and despite Južné Mesto itself being largely residential Košice IV sits above the average‐urban (Medium) level and is best classified as High.
73,Based on Prague’s predominantly service‐oriented economy (relatively fewer heavy‐industry workplaces) and comparing it to the benchmarks above Magnitogorská Praha 10 Hlavní město Praha would most likely fall into the Low class.
74,Answer: Medium
75,Based on Moravskoslezský kraj’s heavy‐industry profile (mining steelworks heavy manufacturing) and its historically high workplace–accident rates—even compared to other industrial regions—I would classify Výškovice u Slatiny (Bílovec Nový Jičín Moravskoslezský kraj) as Very High.
76,Based on the location being in a small South-Bohemian municipality (Jihočeský kraj) and comparing regional accident‐at‐work benchmarks across neighbouring Czech regions and nearby countries this site would be rated as Medium.
77,"Based on the fact that Plzeňský kraj sits close to the Czech national average in terms of workplace incidents (with a mix of light‐to‐medium industry and large rural areas) and comparing it to our qualitative benchmarks (where Pardubický was “Very High” and purely rural Polish locations were “Low”) Plzeňský kraj would best be classified as Medium.  

Answer: Medium"
78,Medium
79,"Based on the known high industrial and mining activity in the Ústecký region (chemical plants power stations former coal mining) and comparing with the provided benchmarks (e.g. Pardubický kraj at “Very High”) Lukov in Ústecký kraj would lie just below that extreme so I’d classify it as:

Answer: High"
80,Answer: Medium
81,Based on the regional industrial profile of Královéhradecký kraj—moderate levels of manufacturing and services without the heavy‐industry concentration seen in Pardubický or Slezský kraje—and comparing against the qualitative benchmarks the expected accident‐at‐work level for 544 01 Dvůr Králové nad Labem is: Medium.
82,Based on Vysočina’s moderate industrial profile population density and relative accident‐history benchmarks (lower than Pardubice but above purely rural areas) the expected class is: Medium.
83,Answer: Medium
84,Answer: Medium
85,"Based on the regional industrial profile and comparing against the given Czech‐Republic benchmarks (Pardubický kraj is Very High) Zlínský kraj would fall in the mid‐range.  

Answer: Medium"
86,Answer: High
87,Answer: Medium
88,High
89,High
90,Based on the industrial profile of the Ajka district (notably the bauxite/aluminium works) and comparing it to our regional benchmarks we’d place Városlőd in the “Medium” category.
91,Answer: Low
92,Low
93,Answer: Low
94,Based on its status as a suburban‐residential quarter of the city of Pécs (with moderate levels of local industry and services) and by analogy with similar Hungarian locations Málom Pécs would be expected to fall into the “Medium” class for workplace accident frequency.
95,Based on its small‐village predominantly agricultural character in Somogy (a region with relatively low workplace density and limited heavy industry) Mezőcsokonya would most closely align with the “Low” class.
96,Answer: Medium
97,Medium
98,Answer: Medium
99,Answer: Low. Considering Nógrádsipek is a small rural village in Nógrád county with limited industrial or large‐scale commercial activity its expected rate of workplace accidents aligns with the “Low” benchmark observed for similar rural communities in neighboring countries.
100,Answer: Medium
101,Answer: Low
102,Based on its size and economic profile (a small town with some light‐industrial/processing activity rather than heavy industry or major mining) Soltvadkert would fall into the “Medium” class for workplace‐accident incidence.
103,Based on Murony’s very small rural profile in Békés county (limited industrial activity and low workforce density) the expected accident‐at‐work level is: Very Low.
104,Answer: Medium
