,desc
73,Based on its status as a small Slovak municipality (around 1 100 inhabitants i.e. below the regional/Slovak municipal average yet well above tiny‐hamlet scale) Terňa falls into the “Low” population class.
74,High
75,Answer: Very High
76,Very High
77,Very Low: Bolkov in the Plzeňský kraj is a tiny rural village (postal code 334 01 is shared with nearby Nepomuk) with only a few dozen–a couple hundred inhabitants at most putting it firmly in the “Very Low” population category.
78,"The Karlovarský kraj has about 295 000 inhabitants. Using the banding implied by the Czech‐region examples (Very Low < 300 k; Low 300–500 k; Medium 500–600 k; High 600 k–1 M; Very High > 1 M) Karlovarský kraj falls into the Very Low class.  
Answer: Very Low"
79,High
80,Very Low
81,Medium
82,Based on its size (around 1 000 – 1 200 inhabitants) and comparing with the provided Czech benchmarks (Bučina → Medium Drahotěšice → High) Velký Beranov falls into the “High” category. Answer: High
83,High
84,High
85,Medium
86,"Based on its placement in the Moravskoslezský kraj (population ≈1.2 million) which is one of the Czech Republic’s most‐populous regions I would classify Výškovice u Slatiny as:

Answer: Very High"
87,Answer: Very High
88,Very High
89,Based on its size (Seregélyes has only a few thousand inhabitants) it falls into the same bracket as other small Hungarian towns (e.g. Baktalórántháza) so the population class is: Medium.
90,Answer: Medium
91,Answer: Medium
92,Based on the county‐level population of Győr-Moson-Sopron (≈ 470 000) it falls into the mid‐range of Hungary’s 20 counties.  Answer: Medium.
93,Low
94,Based on its size and status as a modest rural village in Zala county (pop. ~2 000) Söjtör falls into the “Medium” category.
95,Answer: Medium
96,Low
97,Answer: Medium
98,Based on its size (Vécs is a small Heves-county village with on the order of a few hundred up to around a thousand inhabitants) it best fits the Medium band. Answer: Medium
99,Very Low
100,Based on its size (around 4–5 000 residents) and comparing to the given benchmarks Ebes would fall into the Medium class.
101,Answer: Medium
102,Medium
103,Low
104,"Based on the fact that Csongrád-Csanád megye has a population of roughly 400 000 – placing it well above the very‐low Tolna (≈200 000) but below the >800 000 threshold for “High” – it falls into the Medium category.  

Answer: Medium."
